Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000865,IL15 IL15RA,IL15,IL15RA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL15%20IL15RA-based-on-Pubmed-ID-15265897-in-dog,IL15,IL15RA,-,-,ENSCAFG00845019627,ENSCAFG00845002159,"IL15 (IL-15, MGC9721)","IL15RA (CD215, IL-15RA)",secreted,cell membrane
CDB15:0000866,IL15 IL2RB,IL15,IL2RB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL15%20IL2RB-based-on-Pubmed-ID-8026467-in-dog,IL15,IL2RB,-,-,ENSCAFG00845019627,ENSCAFG00845007511,"IL15 (IL-15, MGC9721)","IL2RB (IL15RB, CD122)",secreted,cell membrane
CDB15:0000867,IL15 IL2RG,IL15,IL2RG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL15%20IL2RG-based-on-Pubmed-ID-8568232-in-dog,IL15,IL2RG,-,-,ENSCAFG00845019627,ENSCAFG00845017057,"IL15 (IL-15, MGC9721)","IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000868,IL16 CD4,IL16,CD4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL16%20CD4-based-on-Pubmed-ID-10479680,%201851800-in-dog",IL16,CD4,-,-,ENSCAFG00845004758,ENSCAFG00845027739,"IL16 (LCF, IL-16, prIL-16, HsT19289, FLJ42735, FLJ16806)","CD4 (T4, Leu-3)",secreted,cell membrane
CDB15:0000869,IL17A IL17RA,IL17A,IL17RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL17A%20IL17RA-based-on-Pubmed-ID-18684971,%209367539-in-dog",IL17A,IL17RA,-,-,ENSCAFG00845008776,ENSCAFG00845030604,"IL17A (CTLA8, IL17, IL-17A, IL-17)","IL17RA (IL17R, hIL-17R, IL-17RA, CDw217, CD217)",secreted,cell membrane
CDB15:0000870,IL17A IL17RC,IL17A,IL17RC,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL17A%20IL17RC-based-on-Pubmed-ID-18684971-in-dog,IL17A,IL17RC,-,-,ENSCAFG00845008776,ENSCAFG00845008567,"IL17A (CTLA8, IL17, IL-17A, IL-17)",IL17RC (IL17-RL),secreted,cell membrane
CDB15:0000871,IL17B IL17RB,IL17B,IL17RB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL17B%20IL17RB-based-on-Pubmed-ID-10749887-in-dog,IL17B,IL17RB,-,-,ENSCAFG00845009566,ENSCAFG00845027332,"IL17B (IL-17B, ZCYTO7, IL-20, MGC138900, MGC138901, NIRF)","IL17RB (IL17BR, IL17RH1, EVI27, CRL4)",secreted,cell membrane
CDB15:0000872,IL17F IL17RA,IL17F,IL17RA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL17F%20IL17RA-based-on-Pubmed-ID-18684971-in-dog,IL17F,IL17RA,-,-,ENSCAFG00845008815,ENSCAFG00845030604,"IL17F (IL-17F, ML-1, ML1)","IL17RA (IL17R, hIL-17R, IL-17RA, CDw217, CD217)",secreted,cell membrane
CDB15:0000873,IL18 CD48,IL18,CD48,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL18%20CD48-based-on-Pubmed-ID-15760905-in-dog,IL18 (IGIF),CD48,-,-,ENSCAFG00845001557,ENSCAFG00845030234,"IL18 (IGIF, IL1F4, IL-1g, IL-18)","CD48 (BCM1, BLAST, mCD48, hCD48, SLAMF2)",secreted,cell membrane
CDB15:0000874,IL18 IL18R1,IL18,IL18R1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL18%20IL18R1-based-on-Pubmed-ID-15760905,%2025500532,%209325300-in-dog",IL18 (IGIF),IL18R1 (IL1RL1),-,-,ENSCAFG00845001557,ENSCAFG00845010486,"IL18 (IGIF, IL1F4, IL-1g, IL-18)","IL18R1 (IL1RRP, IL-1Rrp, CD218a)",secreted,cell membrane
CDB15:0000875,IL18 IL18RAP,IL18,IL18RAP,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL18%20IL18RAP-based-on-Pubmed-ID-25500532-in-dog,IL18 (IGIF),IL18RAP,-,-,ENSCAFG00845001557,ENSCAFG00845010356,"IL18 (IGIF, IL1F4, IL-1g, IL-18)","IL18RAP (AcPL, CD218b)",secreted,cell membrane
CDB15:0000876,IL19 IL20RA,IL19,IL20RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL19%20IL20RA-based-on-Pubmed-ID-11564763,%2012351624-in-dog",IL19,IL20RA,-,-,ENSCAFG00845001334,ENSCAFG00845006434,"IL19 (IL-19, MDA1, ZMDA1, IL-10C, NG.1)","IL20RA (ZCYTOR7, IL-20R1)",secreted,cell membrane
CDB15:0000877,IL19 IL20RB,IL19,IL20RB,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL19%20IL20RB-based-on-Pubmed-ID-11564763,%2012351624-in-dog",IL19,IL20RB,-,-,ENSCAFG00845001334,ENSCAFG00845022899,"IL19 (IL-19, MDA1, ZMDA1, IL-10C, NG.1)","IL20RB (FNDC6, DIRS1, IL-20R2, MGC34923)",secreted,cell membrane
CDB15:0000878,IL1A IL1R1,IL1A,IL1R1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1A%20IL1R1-based-on-Pubmed-ID-2946959-in-dog,IL1A,IL1R1,-,-,ENSCAFG00845011308,ENSCAFG00845010716,"IL1A (IL1, IL1F1, IL-1A, IL1-ALPHA)","IL1R1 (IL1R, IL1RA, D2S1473, CD121A)",secreted,cell membrane
CDB15:0000879,IL1A IL1R2,IL1A,IL1R2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1A%20IL1R2-based-on-Pubmed-ID-7878046-in-dog,IL1A,IL1R2,-,-,ENSCAFG00845011308,ENSCAFG00845010877,"IL1A (IL1, IL1F1, IL-1A, IL1-ALPHA)","IL1R2 (IL1RB, CD121b)",secreted,cell membrane
CDB15:0000880,IL1A IL1RAP,IL1A,IL1RAP,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1A%20IL1RAP-based-on-Pubmed-ID-9820540-in-dog,IL1A,IL1RAP,-,-,ENSCAFG00845011308,ENSCAFG00845024451,"IL1A (IL1, IL1F1, IL-1A, IL1-ALPHA)","IL1RAP (IL-1RAcP, IL1R3, C3orf13)",secreted,cell membrane
CDB15:0000881,IL1B IL1R1,IL1B,IL1R1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1B%20IL1R1-based-on-Pubmed-ID-9062193,%209820540-in-dog",IL1B (IL-1),IL1R1,-,-,ENSCAFG00845011661,ENSCAFG00845010716,"IL1B (IL1F2, IL-1B, IL1-BETA)","IL1R1 (IL1R, IL1RA, D2S1473, CD121A)",secreted,cell membrane
CDB15:0000882,IL1B IL1R2,IL1B,IL1R2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1B%20IL1R2-based-on-Pubmed-ID-7878046-in-dog,IL1B (IL-1),IL1R2,-,-,ENSCAFG00845011661,ENSCAFG00845010877,"IL1B (IL1F2, IL-1B, IL1-BETA)","IL1R2 (IL1RB, CD121b)",secreted,cell membrane
CDB15:0000883,IL1B IL1RAP,IL1B,IL1RAP,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1B%20IL1RAP-based-on-Pubmed-ID-11418113,%209820540-in-dog",IL1B (IL-1),IL1RAP,-,-,ENSCAFG00845011661,ENSCAFG00845024451,"IL1B (IL1F2, IL-1B, IL1-BETA)","IL1RAP (IL-1RAcP, IL1R3, C3orf13)",secreted,cell membrane
CDB15:0000884,IL1F10 IL1R1,IL1F10,IL1R1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1F10%20IL1R1-based-on-Pubmed-ID-11278614,%2026892022-in-dog",IL1F10,IL1R1,-,-,ENSCAFG00845011918,ENSCAFG00845010716,"IL1F10 (FKSG75, IL-1HY2, IL-1F10, IL1-theta, MGC11983, MGC119832, MGC119833)","IL1R1 (IL1R, IL1RA, D2S1473, CD121A)",secreted,cell membrane
CDB15:0000885,IL1RN IL1R1,IL1RN,IL1R1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1RN%20IL1R1-based-on-Pubmed-ID-9062194-in-dog,IL1RN (IL-1ra),IL1R1,-,-,ENSCAFG00845011971,ENSCAFG00845010716,"IL1RN (IL1RA, ICIL-1RA, IL1F3, IRAP, IL-1RN, MGC10430)","IL1R1 (IL1R, IL1RA, D2S1473, CD121A)",secreted,cell membrane
CDB15:0000886,IL1RN IL1R2,IL1RN,IL1R2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL1RN%20IL1R2-based-on-Pubmed-ID-1834644-in-dog,IL1RN (IL-1ra),IL1R2,-,-,ENSCAFG00845011971,ENSCAFG00845010877,"IL1RN (IL1RA, ICIL-1RA, IL1F3, IRAP, IL-1RN, MGC10430)","IL1R2 (IL1RB, CD121b)",secreted,cell membrane
CDB15:0000887,IL20 IL20RA,IL20,IL20RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL20%20IL20RA-based-on-Pubmed-ID-11163236,%2011564763,%2012351624-in-dog",IL20,IL20RA,-,-,ENSCAFG00845001359,ENSCAFG00845006434,"IL20 (ZCYTO10, IL10D, IL-20)","IL20RA (ZCYTOR7, IL-20R1)",secreted,cell membrane
CDB15:0000888,IL20 IL20RB,IL20,IL20RB,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL20%20IL20RB-based-on-Pubmed-ID-11163236,%2011564763,%2012351624,%2014580208-in-dog",IL20,IL20RB,-,-,ENSCAFG00845001359,ENSCAFG00845022899,"IL20 (ZCYTO10, IL10D, IL-20)","IL20RB (FNDC6, DIRS1, IL-20R2, MGC34923)",secreted,cell membrane
CDB15:0000889,IL20 IL22RA1,IL20,IL22RA1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL20%20IL22RA1-based-on-Pubmed-ID-11564763,%2012351624-in-dog",IL20,IL22RA1,-,-,ENSCAFG00845001359,ENSCAFG00845014526,"IL20 (ZCYTO10, IL10D, IL-20)","IL22RA1 (IL22R, CRF2-9)",secreted,cell membrane
CDB15:0000890,IL21 IL21R,IL21,IL21R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL21%20IL21R-based-on-Pubmed-ID-11418623-in-dog,IL21 (IL-21),IL21R,-,-,ENSCAFG00845020106,ENSCAFG00845004274,"IL21 (Za11, IL-21)",IL21R (CD360),secreted,cell membrane
CDB15:0000891,IL21 IL2RG,IL21,IL2RG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL21%20IL2RG-based-on-Pubmed-ID-11418623-in-dog,IL21 (IL-21),IL2RG,-,-,ENSCAFG00845020106,ENSCAFG00845017057,"IL21 (Za11, IL-21)","IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000892,IL22 IL10RB,IL22,IL10RB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL22%20IL10RB-based-on-Pubmed-ID-10875937-in-dog,IL22,IL10RB,-,-,ENSCAFG00845013728,ENSCAFG00845026648,"IL22 (ILTIF, IL-21, zcyto18, IL-TIF, IL-D110, TIFa, TIFIL-23, IL-22, MGC79382, MGC79384)","IL10RB (CRFB4, D21S58, D21S66, CRF2-4, CDW210B, IL-10R2)",secreted,cell membrane
CDB15:0000893,IL22 IL22RA1,IL22,IL22RA1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL22%20IL22RA1-based-on-Pubmed-ID-11035029-in-dog,IL22,IL22RA1,-,-,ENSCAFG00845013728,ENSCAFG00845014526,"IL22 (ILTIF, IL-21, zcyto18, IL-TIF, IL-D110, TIFa, TIFIL-23, IL-22, MGC79382, MGC79384)","IL22RA1 (IL22R, CRF2-9)",secreted,cell membrane
CDB15:0000894,IL22 IL22RA2,IL22,IL22RA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL22%20IL22RA2-based-on-Pubmed-ID-11481447-in-dog,IL22,IL22RA2,-,-,ENSCAFG00845013728,ENSCAFG00845006505,"IL22 (ILTIF, IL-21, zcyto18, IL-TIF, IL-D110, TIFa, TIFIL-23, IL-22, MGC79382, MGC79384)","IL22RA2 (CRF2-S1, IL-22BP)",secreted,unknown
CDB15:0000895,IL23A IL12RB1,IL23A,IL12RB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL23A%20IL12RB1-based-on-Pubmed-ID-11114383-in-dog,IL23A,IL12RB1,-,-,ENSCAFG00845008036,ENSCAFG00845024036,"IL23A (SGRF, IL23P19, IL-23, IL-23A, P19)","IL12RB1 (IL12RB, CD212)",secreted,cell membrane
CDB15:0000896,IL23A IL23R,IL23A,IL23R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL23A%20IL23R-based-on-Pubmed-ID-12023369,%2029287995-in-dog",IL23A,IL23R,-,-,ENSCAFG00845008036,ENSCAFG00845027041,"IL23A (SGRF, IL23P19, IL-23, IL-23A, P19)",IL23R (IL-23R),secreted,cell membrane
CDB15:0000897,IL24 IL20RA,IL24,IL20RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL24%20IL20RA-based-on-Pubmed-ID-11564763,%2011706020,%2012351624,%2020061404-in-dog",IL24,IL20RA,-,-,ENSCAFG00845001393,ENSCAFG00845006434,"IL24 (ST16, mda-7, IL10B, Mob-5, C49A, FISP, IL-24)","IL20RA (ZCYTOR7, IL-20R1)",secreted,cell membrane
CDB15:0000898,IL24 IL20RB,IL24,IL20RB,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL24%20IL20RB-based-on-Pubmed-ID-11564763,%2011706020,%2012351624,%2020061404-in-dog",IL24,IL20RB,-,-,ENSCAFG00845001393,ENSCAFG00845022899,"IL24 (ST16, mda-7, IL10B, Mob-5, C49A, FISP, IL-24)","IL20RB (FNDC6, DIRS1, IL-20R2, MGC34923)",secreted,cell membrane
CDB15:0000899,IL24 IL22RA1,IL24,IL22RA1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL24%20IL22RA1-based-on-Pubmed-ID-11564763,%2011706020,%2012351624-in-dog",IL24,IL22RA1,-,-,ENSCAFG00845001393,ENSCAFG00845014526,"IL24 (ST16, mda-7, IL10B, Mob-5, C49A, FISP, IL-24)","IL22RA1 (IL22R, CRF2-9)",secreted,cell membrane
CDB15:0000900,IL25 IL17RB,IL25,IL17RB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL25%20IL17RB-based-on-Pubmed-ID-11058597-in-dog,IL25,IL17RB,-,-,,ENSCAFG00845027332,"IL25 (IL17E, IL-25, IL-17E)","IL17RB (IL17BR, IL17RH1, EVI27, CRL4)",secreted,cell membrane
CDB15:0000901,IL26 IL20RA,IL26,IL20RA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL26%20IL20RA-based-on-Pubmed-ID-14764663-in-dog,IL26,IL20RA,-,-,ENSCAFG00845013704,ENSCAFG00845006434,"IL26 (AK155, IL-26)","IL20RA (ZCYTOR7, IL-20R1)",secreted,cell membrane
CDB15:0000902,IL27 IL27RA,IL27,IL27RA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL27%20IL27RA-based-on-Pubmed-ID-12121660-in-dog,IL27,IL27RA,-,-,ENSCAFG00845002305,ENSCAFG00845025289,"IL27 (IL30, IL-27, p28, IL27p28, IL-27A, IL27A, MGC71873)","IL27RA (WSX-1, TCCR, CRL1, WSX1, zcytor1, IL-27R)",secreted,cell membrane
CDB15:0000903,IL2 IL2RA,IL2,IL2RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL2%20IL2RA-based-on-Pubmed-ID-1500859,%202487683,%203108674-in-dog",IL2,"IL2RA (IL-2RA), IL2RA (CD25)",-,-,ENSCAFG00845020168,ENSCAFG00845002030,"IL2 (IL-2, TCGF)","IL2RA (IL2R, IDDM10, CD25)",secreted,cell membrane
CDB15:0000904,IL2 IL2RB,IL2,IL2RB,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL2%20IL2RB-based-on-Pubmed-ID-11035066,%202487683,%203108674,%208049354-in-dog",IL2,IL2RB,-,-,ENSCAFG00845020168,ENSCAFG00845007511,"IL2 (IL-2, TCGF)","IL2RB (IL15RB, CD122)",secreted,cell membrane
CDB15:0000905,IL2 IL2RG,IL2,IL2RG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL2%20IL2RG-based-on-Pubmed-ID-8049354-in-dog,IL2,IL2RG,-,-,ENSCAFG00845020168,ENSCAFG00845017057,"IL2 (IL-2, TCGF)","IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000906,IL31 IL31RA,IL31,IL31RA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL31%20IL31RA-based-on-Pubmed-ID-15184896-in-dog,IL31,IL31RA,-,-,ENSCAFG00845022932,ENSCAFG00845027862,IL31 (IL-31),"IL31RA (CRL3, GLM-R, CRL, Glmr, IL-31RA)",secreted,cell membrane
CDB15:0000907,IL31 OSMR,IL31,OSMR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL31%20OSMR-based-on-Pubmed-ID-15184896-in-dog,IL31,OSMR,-,-,ENSCAFG00845022932,ENSCAFG00845003423,IL31 (IL-31),"OSMR (OSMRB, OSMRbeta)",secreted,cell membrane
CDB15:0000908,IL34 CSF1R,IL34,CSF1R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL34%20CSF1R-based-on-Pubmed-ID-18467591-in-dog,IL34,CSF1R,-,-,ENSCAFG00845005263,ENSCAFG00845008395,"IL34 (C16orf77, MGC34647, IL-34)","CSF1R (FMS, C-FMS, CSFR, CD115)",secreted,cell membrane
CDB15:0000909,IL3 CSF2RB,IL3,CSF2RB,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL3%20CSF2RB-based-on-Pubmed-ID-1833064,%201730686,%201777419-in-dog",IL3,CSF2RB,-,-,,ENSCAFG00845008045,"IL3 (IL-3, MULTI-CSF, MCGF, MGC79398, MGC79399)","CSF2RB (IL3RB, IL5RB, CD131, betaGMR)",secreted,cell membrane
CDB15:0000910,IL3 IL3RA,IL3,IL3RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL3%20IL3RA-based-on-Pubmed-ID-11700046,%208649415,%209278420-in-dog",IL3,IL3RA,-,-,,ENSCAFG00845021612,"IL3 (IL-3, MULTI-CSF, MCGF, MGC79398, MGC79399)",IL3RA (CD123),secreted,cell membrane
CDB15:0000911,IL4 IL13RA1,IL4,IL13RA1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL4%20IL13RA1-based-on-Pubmed-ID-23103943-in-dog,IL4 (IL-4),IL13RA1,-,-,ENSCAFG00845010991,ENSCAFG00845019238,"IL4 (BSF1, IL-4, BCGF1, BCGF-1, MGC79402)","IL13RA1 (IL-13Ra, NR4, CD213a1)",secreted,cell membrane
CDB15:0000912,IL4 IL13RA2,IL4,IL13RA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL4%20IL13RA2-based-on-Pubmed-ID-9130652-in-dog,IL4 (IL-4),IL13RA2,-,-,ENSCAFG00845010991,ENSCAFG00845016176,"IL4 (BSF1, IL-4, BCGF1, BCGF-1, MGC79402)","IL13RA2 (IL-13R, IL13BP, CD213a2, CT19)",secreted,cell membrane
CDB15:0000913,IL4 IL2RG,IL4,IL2RG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL4%20IL2RG-based-on-Pubmed-ID-8266078-in-dog,IL4 (IL-4),IL2RG,-,-,ENSCAFG00845010991,ENSCAFG00845017057,"IL4 (BSF1, IL-4, BCGF1, BCGF-1, MGC79402)","IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000914,IL4 IL4R,IL4,IL4R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL4%20IL4R-based-on-Pubmed-ID-11786020,%207918378-in-dog",IL4 (IL-4),IL4R,-,-,ENSCAFG00845010991,ENSCAFG00845004286,"IL4 (BSF1, IL-4, BCGF1, BCGF-1, MGC79402)",IL4R (CD124),secreted,cell membrane
CDB15:0000915,IL5 CSF2RB,IL5,CSF2RB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL5%20CSF2RB-based-on-Pubmed-ID-11748263-in-dog,IL5,CSF2RB,-,-,ENSCAFG00845010566,ENSCAFG00845008045,"IL5 (IL-5, EDF, TRF)","CSF2RB (IL3RB, IL5RB, CD131, betaGMR)",secreted,cell membrane
CDB15:0000916,IL5 IL5RA,IL5,IL5RA,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL5%20IL5RA-based-on-Pubmed-ID-10880230,%201732409,%207721873-in-dog",IL5,IL5RA,-,-,ENSCAFG00845010566,ENSCAFG00845012603,"IL5 (IL-5, EDF, TRF)","IL5RA (IL5R, CDw125, CD125)",secreted,cell membrane
CDB15:0000917,IL6 IL6R,IL6,IL6R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL6%20IL6R-based-on-Pubmed-ID-12829785,%2014557255,%203136546-in-dog",IL6 (IL-6),IL6R,-,-,ENSCAFG00845008825,ENSCAFG00845014397,"IL6 (IFNB2, IL-6, BSF2, HGF, HSF)","IL6R (CD126, IL-6R, IL-1Ra, IL6RA, gp80)",secreted,cell membrane
CDB15:0000918,IL6 IL6ST,IL6,IL6ST,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL6%20IL6ST-based-on-Pubmed-ID-9694899-in-dog,IL6 (IL-6),IL6ST (gp130),-,-,ENSCAFG00845008825,ENSCAFG00845028368,"IL6 (IFNB2, IL-6, BSF2, HGF, HSF)","IL6ST (GP130, CD130, sGP130, IL-6RB)",secreted,cell membrane
CDB15:0000919,IL7 IL2RG,IL7,IL2RG,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL7%20IL2RG-based-on-Pubmed-ID-11858939,%207522165,%208128231,%208266077-in-dog",IL7,IL2RG,-,-,ENSCAFG00845029605,ENSCAFG00845017057,IL7 (IL-7),"IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000920,IL7 IL7R,IL7,IL7R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL7%20IL7R-based-on-Pubmed-ID-11858939,%207522165-in-dog",IL7,IL7R,-,-,ENSCAFG00845029605,ENSCAFG00845000499,IL7 (IL-7),"IL7R (CD127, IL7RA, lnc-IL7R, IL-7Ralpha, IL7Ralpha, sIL-7R, CDw127)",secreted,cell membrane
CDB15:0000922,CXCL8 CXCR2,CXCL8,CXCR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20CXCR2-based-on-Pubmed-ID-10188995,%2011511101,%201379593,%2015282370,%208137938,%208626516,%208702798,%208940121-in-dog",CXCL8 (IL8),CXCR2 (IL8RB),-,-,ENSCAFG00845006275,ENSCAFG00845026443,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","CXCR2 (IL8RB, CMKAR2, CD182)",secreted,cell membrane
CDB15:0000923,CXCL8 ACKR1,CXCL8,ACKR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20ACKR1-based-on-Pubmed-ID-15358176-in-dog,CXCL8 (IL8),ACKR1,-,-,ENSCAFG00845006275,ENSCAFG00845015336,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB15:0000924,CXCL8 SDC1,CXCL8,SDC1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20SDC1-based-on-Pubmed-ID-12902511-in-dog,CXCL8 (IL8),SDC1,-,-,ENSCAFG00845006275,ENSCAFG00845018675,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","SDC1 (SDC, CD138, syndecan, SYND1)",secreted,cell membrane
CDB15:0000925,CXCL8 SDC2,CXCL8,SDC2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20SDC2-based-on-Pubmed-ID-14527339-in-dog,CXCL8 (IL8),SDC2,-,-,ENSCAFG00845006275,,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",secreted,cell membrane
