Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000586,FGF18 FGFR3,FGF18,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF18%20FGFR3-based-on-Pubmed-ID-15781473,%2016597617-in-macaque",FGF18,FGFR3,-,-,ENSMMUG00000019401,ENSMMUG00000019945,"FGF18 (FGF-18, ZFGF5)","FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000587,FGF18 ZNF346,FGF18,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF18%20ZNF346-based-on-Pubmed-ID-16597617-in-macaque,FGF18,ZNF346,-,-,ENSMMUG00000019401,ENSMMUG00000011033,"FGF18 (FGF-18, ZFGF5)","FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000588,FGF19 FGFR1,FGF19,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF19%20FGFR1-based-on-Pubmed-ID-16597617,%2022442730-in-macaque",FGF19,FGFR1,-,-,ENSMMUG00000053386,ENSMMUG00000022478,FGF19,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000589,FGF19 FGFR2,FGF19,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF19%20FGFR2-based-on-Pubmed-ID-16597617-in-macaque,FGF19,FGFR2,-,-,ENSMMUG00000053386,ENSMMUG00000009594,FGF19,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000590,FGF19 FGFR3,FGF19,FGFR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF19%20FGFR3-based-on-Pubmed-ID-16597617-in-macaque,FGF19,FGFR3,-,-,ENSMMUG00000053386,ENSMMUG00000019945,FGF19,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000591,FGF19 ZNF346,FGF19,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF19%20ZNF346-based-on-Pubmed-ID-10525310,%2014730967,%2016597617-in-macaque",FGF19,ZNF346,-,-,ENSMMUG00000053386,ENSMMUG00000011033,FGF19,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000592,FGF19 KLB,FGF19,KLB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF19%20KLB-based-on-Pubmed-ID-22442730-in-macaque,FGF19,KLB,-,-,ENSMMUG00000053386,ENSMMUG00000008834,FGF19,KLB,secreted,cell membrane
CDB15:0000593,FGF1 CD44,FGF1,CD44,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20CD44-based-on-Pubmed-ID-29812912-in-macaque,FGF1,CD44,-,-,ENSMMUG00000057828,ENSMMUG00000004327,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB15:0000594,FGF1 FGFR1,FGF1,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20FGFR1-based-on-Pubmed-ID-10336501,%2011032250,%2016597617,%2022442730,%2024509440,%208663044,%208756477-in-macaque",FGF1,FGFR1,-,-,ENSMMUG00000057828,ENSMMUG00000022478,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000595,FGF1 FGFR2,FGF1,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20FGFR2-based-on-Pubmed-ID-10618369,%2011069186,%2016597617-in-macaque",FGF1,FGFR2,-,-,ENSMMUG00000057828,ENSMMUG00000009594,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000596,FGF1 FGFR3,FGF1,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20FGFR3-based-on-Pubmed-ID-14732692,%2016597617,%2021894939,%2024509440-in-macaque",FGF1,FGFR3,-,-,ENSMMUG00000057828,ENSMMUG00000019945,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000597,FGF1 ZNF346,FGF1,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20ZNF346-based-on-Pubmed-ID-10336501,%2010736564,%2016597617,%2022442730,%208663044-in-macaque",FGF1,ZNF346,-,-,ENSMMUG00000057828,ENSMMUG00000011033,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000598,FGF1 NRP1,FGF1,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF1%20NRP1-based-on-Pubmed-ID-15695515-in-macaque,FGF1,NRP1,-,-,ENSMMUG00000057828,ENSMMUG00000017588,"FGF1 (FGFA, AFGF, ECGF, ECGFA, ECGFB, HBGF1, ECGF-beta, FGF-alpha, GLIO703)","NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB15:0000599,FGF20 ZNF346,FGF20,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF20%20ZNF346-based-on-Pubmed-ID-16597617-in-macaque,FGF20,ZNF346,-,-,ENSMMUG00000062368,ENSMMUG00000011033,FGF20,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000600,FGF21 FGFR2,FGF21,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF21%20FGFR2-based-on-Pubmed-ID-16597617-in-macaque,FGF21,FGFR2,-,-,ENSMMUG00000028737,ENSMMUG00000009594,FGF21,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000601,FGF21 ZNF346,FGF21,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF21%20ZNF346-based-on-Pubmed-ID-16597617-in-macaque,FGF21,ZNF346,-,-,ENSMMUG00000028737,ENSMMUG00000011033,FGF21,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000602,FGF22 FGFR2,FGF22,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF22%20FGFR2-based-on-Pubmed-ID-16597617-in-macaque,FGF22,FGFR2,-,-,ENSMMUG00000055423,ENSMMUG00000009594,FGF22,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000603,FGF23 FGFR1,FGF23,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF23%20FGFR1-based-on-Pubmed-ID-16081635,%2016597617-in-macaque",FGF23,FGFR1,-,-,ENSMMUG00000064833,ENSMMUG00000022478,FGF23,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000604,FGF23 FGFR2,FGF23,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF23%20FGFR2-based-on-Pubmed-ID-16081635,%2016597617-in-macaque",FGF23,FGFR2,-,-,ENSMMUG00000064833,ENSMMUG00000009594,FGF23,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000605,FGF23 FGFR3,FGF23,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF23%20FGFR3-based-on-Pubmed-ID-12032146,%2016081635,%2016597617-in-macaque",FGF23,FGFR3,-,-,ENSMMUG00000064833,ENSMMUG00000019945,FGF23,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000606,FGF23 ZNF346,FGF23,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF23%20ZNF346-based-on-Pubmed-ID-16081635,%2016597617-in-macaque",FGF23,ZNF346,-,-,ENSMMUG00000064833,ENSMMUG00000011033,FGF23,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000607,FGF2 CD44,FGF2,CD44,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20CD44-based-on-Pubmed-ID-7532176-in-macaque,FGF2,CD44,-,-,ENSMMUG00000007419,ENSMMUG00000004327,FGF2 (FGFB),"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
CDB15:0000608,FGF2 FGFR1,FGF2,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20FGFR1-based-on-Pubmed-ID-10950949,%2021914781,%2024509440-in-macaque",FGF2,FGFR1,-,-,ENSMMUG00000007419,ENSMMUG00000022478,FGF2 (FGFB),"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000609,FGF2 FGFR2,FGF2,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20FGFR2-based-on-Pubmed-ID-10950949-in-macaque,FGF2,FGFR2,-,-,ENSMMUG00000007419,ENSMMUG00000009594,FGF2 (FGFB),"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000610,FGF2 FGFR3,FGF2,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20FGFR3-based-on-Pubmed-ID-10574949,%2021894939-in-macaque",FGF2,FGFR3,-,-,ENSMMUG00000007419,ENSMMUG00000019945,FGF2 (FGFB),"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000611,FGF2 ZNF346,FGF2,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20ZNF346-based-on-Pubmed-ID-10950949,%208530375-in-macaque",FGF2,ZNF346,-,-,ENSMMUG00000007419,ENSMMUG00000011033,FGF2 (FGFB),"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000612,FGF2 FGFRL1,FGF2,FGFRL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20FGFRL1-based-on-Pubmed-ID-11418238-in-macaque,FGF2,FGFRL1,-,-,ENSMMUG00000007419,ENSMMUG00000032300,FGF2 (FGFB),FGFRL1 (FGFR5),secreted,cell membrane
CDB15:0000613,FGF2 GPC4,FGF2,GPC4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20GPC4-based-on-Pubmed-ID-11066092-in-macaque,FGF2,GPC4,-,-,ENSMMUG00000007419,ENSMMUG00000003456,FGF2 (FGFB),GPC4 (K-glypican),secreted,cell membrane
CDB15:0000614,FGF2 NRP1,FGF2,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20NRP1-based-on-Pubmed-ID-15695515-in-macaque,FGF2,NRP1,-,-,ENSMMUG00000007419,ENSMMUG00000017588,FGF2 (FGFB),"NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB15:0000615,FGF2 SDC1,FGF2,SDC1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20SDC1-based-on-Pubmed-ID-15226297,%2016982797-in-macaque",FGF2,SDC1,-,-,ENSMMUG00000007419,ENSMMUG00000030922,FGF2 (FGFB),"SDC1 (SDC, CD138, syndecan, SYND1)",secreted,cell membrane
CDB15:0000616,FGF2 SDC2,FGF2,SDC2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20SDC2-based-on-Pubmed-ID-7524669-in-macaque,FGF2,SDC2,-,-,ENSMMUG00000007419,ENSMMUG00000000963,FGF2 (FGFB),"SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",secreted,cell membrane
CDB15:0000617,FGF2 SDC3,FGF2,SDC3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20SDC3-based-on-Pubmed-ID-8344959-in-macaque,FGF2,SDC3,-,-,ENSMMUG00000007419,ENSMMUG00000013519,FGF2 (FGFB),"SDC3 (N-syndecan, SYND3)",secreted,cell membrane
CDB15:0000618,FGF2 SDC4,FGF2,SDC4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF2%20SDC4-based-on-Pubmed-ID-15226297,%208621465-in-macaque",FGF2,SDC4,-,-,ENSMMUG00000007419,ENSMMUG00000048424,FGF2 (FGFB),"SDC4 (SYND4, amphiglycan, ryudocan)",secreted,cell membrane
CDB15:0000619,FGF3 FGFR1,FGF3,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF3%20FGFR1-based-on-Pubmed-ID-7592624,%208663044-in-macaque",FGF3,FGFR1,-,-,ENSMMUG00000051149,ENSMMUG00000022478,"FGF3 (INT2, HBGF-3)","FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000620,FGF3 FGFR2,FGF3,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF3%20FGFR2-based-on-Pubmed-ID-7592624,%208663044-in-macaque",FGF3,FGFR2,-,-,ENSMMUG00000051149,ENSMMUG00000009594,"FGF3 (INT2, HBGF-3)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000621,FGF4 FGFR1,FGF4,FGFR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20FGFR1-based-on-Pubmed-ID-11486033-in-macaque,FGF4,FGFR1,-,-,ENSMMUG00000057940,ENSMMUG00000022478,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)","FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000622,FGF4 FGFR2,FGF4,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20FGFR2-based-on-Pubmed-ID-11486033-in-macaque,FGF4,FGFR2,-,-,ENSMMUG00000057940,ENSMMUG00000009594,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000623,FGF4 FGFR3,FGF4,FGFR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20FGFR3-based-on-Pubmed-ID-11486033-in-macaque,FGF4,FGFR3,-,-,ENSMMUG00000057940,ENSMMUG00000019945,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)","FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000624,FGF4 ZNF346,FGF4,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20ZNF346-based-on-Pubmed-ID-8663044-in-macaque,FGF4,ZNF346,-,-,ENSMMUG00000057940,ENSMMUG00000011033,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)","FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000625,FGF4 NRP1,FGF4,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF4%20NRP1-based-on-Pubmed-ID-15695515-in-macaque,FGF4,NRP1,-,-,ENSMMUG00000057940,ENSMMUG00000017588,"FGF4 (HSTF1, K-FGF, HBGF-4, HST, HST-1, KFGF)","NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB15:0000626,FGF5 FGFR1,FGF5,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF5%20FGFR1-based-on-Pubmed-ID-8386828,%208663044-in-macaque",FGF5,FGFR1,-,-,ENSMMUG00000009067,ENSMMUG00000022478,FGF5,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000627,FGF5 FGFR2,FGF5,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF5%20FGFR2-based-on-Pubmed-ID-38637504,%208386828,%208663044-in-macaque",FGF5,FGFR2,-,-,ENSMMUG00000009067,ENSMMUG00000009594,FGF5,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000628,FGF5 FGFR3,FGF5,FGFR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF5%20FGFR3-based-on-Pubmed-ID-8663044-in-macaque,FGF5,FGFR3,-,-,ENSMMUG00000009067,ENSMMUG00000019945,FGF5,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000629,FGF5 ZNF346,FGF5,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF5%20ZNF346-based-on-Pubmed-ID-8663044-in-macaque,FGF5,ZNF346,-,-,ENSMMUG00000009067,ENSMMUG00000011033,FGF5,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000630,FGF6 FGFR1,FGF6,FGFR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF6%20FGFR1-based-on-Pubmed-ID-8663044-in-macaque,FGF6,FGFR1,-,-,ENSMMUG00000053967,ENSMMUG00000022478,FGF6,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000631,FGF6 FGFR2,FGF6,FGFR2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF6%20FGFR2-based-on-Pubmed-ID-8663044-in-macaque,FGF6,FGFR2,-,-,ENSMMUG00000053967,ENSMMUG00000009594,FGF6,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000632,FGF6 FGFR3,FGF6,FGFR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF6%20FGFR3-based-on-Pubmed-ID-8663044-in-macaque,FGF6,FGFR3,-,-,ENSMMUG00000053967,ENSMMUG00000019945,FGF6,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000633,FGF6 ZNF346,FGF6,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF6%20ZNF346-based-on-Pubmed-ID-1385111,%208663044-in-macaque",FGF6,ZNF346,-,-,ENSMMUG00000053967,ENSMMUG00000011033,FGF6,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000634,FGF7 FGFR1,FGF7,FGFR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF7%20FGFR1-based-on-Pubmed-ID-16597617-in-macaque,FGF7,FGFR1,-,-,ENSMMUG00000009842,ENSMMUG00000022478,FGF7 (KGF),"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000635,FGF7 FGFR2,FGF7,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF7%20FGFR2-based-on-Pubmed-ID-16597617,%207687739-in-macaque",FGF7,FGFR2,-,-,ENSMMUG00000009842,ENSMMUG00000009594,FGF7 (KGF),"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000636,FGF7 NRP1,FGF7,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF7%20NRP1-based-on-Pubmed-ID-15695515-in-macaque,FGF7,NRP1,-,-,ENSMMUG00000009842,ENSMMUG00000017588,FGF7 (KGF),"NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB15:0000637,FGF8 FGFR1,FGF8,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF8%20FGFR1-based-on-Pubmed-ID-16597617,%208290257-in-macaque",FGF8,FGFR1,-,-,ENSMMUG00000015771,ENSMMUG00000022478,FGF8 (AIGF),"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000638,FGF8 FGFR2,FGF8,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF8%20FGFR2-based-on-Pubmed-ID-16597617,%208663044-in-macaque",FGF8,FGFR2,-,-,ENSMMUG00000015771,ENSMMUG00000009594,FGF8 (AIGF),"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000639,FGF8 FGFR3,FGF8,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF8%20FGFR3-based-on-Pubmed-ID-10574949,%2016597617,%208663044-in-macaque",FGF8,FGFR3,-,-,ENSMMUG00000015771,ENSMMUG00000019945,FGF8 (AIGF),"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000640,FGF8 ZNF346,FGF8,ZNF346,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF8%20ZNF346-based-on-Pubmed-ID-10736564,%2016597617,%208663044-in-macaque",FGF8,ZNF346,-,-,ENSMMUG00000015771,ENSMMUG00000011033,FGF8 (AIGF),"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000641,FGF9 FGFR1,FGF9,FGFR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF9%20FGFR1-based-on-Pubmed-ID-16597617,%208663044-in-macaque",FGF9,FGFR1,-,-,ENSMMUG00000009912,ENSMMUG00000022478,FGF9,"FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB15:0000642,FGF9 FGFR2,FGF9,FGFR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF9%20FGFR2-based-on-Pubmed-ID-16597617,%208576175,%208663044-in-macaque",FGF9,FGFR2,-,-,ENSMMUG00000009912,ENSMMUG00000009594,FGF9,"FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0000643,FGF9 FGFR3,FGF9,FGFR3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF9%20FGFR3-based-on-Pubmed-ID-10574949,%2015231666,%2016597617,%208576175,%208663044-in-macaque",FGF9,FGFR3,-,-,ENSMMUG00000009912,ENSMMUG00000019945,FGF9,"FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB15:0000644,FGF9 ZNF346,FGF9,ZNF346,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGF9%20ZNF346-based-on-Pubmed-ID-8663044-in-macaque,FGF9,ZNF346,-,-,ENSMMUG00000009912,ENSMMUG00000011033,FGF9,"FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB15:0000645,FGG ITGA2B,FGG,ITGA2B,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGG%20ITGA2B-based-on-Pubmed-ID-15031111,%2015378069,%2018710925,%202018974,%2023551977,%2026631735-in-macaque",FGG,ITGA2B,-,-,ENSMMUG00000021304,ENSMMUG00000012659,FGG,"ITGA2B (GP2B, CD41B, CD41, PPP1R93, GPIIb)",secreted,cell membrane
CDB15:0000646,FGG ITGAV,FGG,ITGAV,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGG%20ITGAV-based-on-Pubmed-ID-15031111-in-macaque,FGG,ITGAV,-,-,ENSMMUG00000021304,ENSMMUG00000019462,FGG,"ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
