Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000922,CXCL8 CXCR2,CXCL8,CXCR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20CXCR2-based-on-Pubmed-ID-10188995,%2011511101,%201379593,%2015282370,%208137938,%208626516,%208702798,%208940121-in-horse",CXCL8,CXCR2,-,-,ENSECAG00000015342,ENSECAG00000006595,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","CXCR2 (IL8RB, CMKAR2, CD182)",secreted,cell membrane
CDB15:0000923,CXCL8 ACKR1,CXCL8,ACKR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20ACKR1-based-on-Pubmed-ID-15358176-in-horse,CXCL8,ACKR1,-,-,ENSECAG00000015342,ENSECAG00000000874,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB15:0000924,CXCL8 SDC1,CXCL8,SDC1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20SDC1-based-on-Pubmed-ID-12902511-in-horse,CXCL8,SDC1,-,-,ENSECAG00000015342,ENSECAG00000014709,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","SDC1 (SDC, CD138, syndecan, SYND1)",secreted,cell membrane
CDB15:0000925,CXCL8 SDC2,CXCL8,SDC2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CXCL8%20SDC2-based-on-Pubmed-ID-14527339-in-horse,CXCL8,SDC2,-,-,ENSECAG00000015342,ENSECAG00000008484,"CXCL8 (IL8, SCYB8, LUCT, LECT, MDNCF, TSG-1, IL-8, NAP-1, 3-10C, MONAP, AMCF-I, LYNAP, NAF, b-ENAP, GCP-1, K60, GCP1, NAP1)","SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",secreted,cell membrane
CDB15:0000926,IL9 IL2RG,IL9,IL2RG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL9%20IL2RG-based-on-Pubmed-ID-9535918-in-horse,IL9,IL2RG,-,-,ENSECAG00000026985,ENSECAG00000016543,"IL9 (IL-9, HP40, P40)","IL2RG (SCIDX1, IMD4, CIDX, CD132)",secreted,cell membrane
CDB15:0000927,IL9 IL9R,IL9,IL9R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-IL9%20IL9R-based-on-Pubmed-ID-11588013,%209535918-in-horse",IL9,IL9R,-,-,ENSECAG00000026985,ENSECAG00000024931,"IL9 (IL-9, HP40, P40)",IL9R (CD129),secreted,cell membrane
CDB15:0000928,INHA ACVR2A,INHA,ACVR2A,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHA%20ACVR2A-based-on-Pubmed-ID-12493742-in-horse,INHA,ACVR2A,-,-,ENSECAG00000015864,ENSECAG00000000138,INHA,"ACVR2A (ACVR2, ACTRII)",secreted,cell membrane
CDB15:0000929,INHA ACVR2B,INHA,ACVR2B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHA%20ACVR2B-based-on-Pubmed-ID-12493742-in-horse,INHA,ACVR2B,-,-,ENSECAG00000015864,ENSECAG00000019616,INHA,ACVR2B (ActR-IIB),secreted,cell membrane
CDB15:0000930,INHA TGFBR3,INHA,TGFBR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHA%20TGFBR3-based-on-Pubmed-ID-12493742-in-horse,INHA,TGFBR3,-,-,ENSECAG00000015864,ENSECAG00000019700,INHA,"TGFBR3 (betaglycan, BGCAN)",secreted,cell membrane
CDB15:0000931,INHBA ACVR1,INHBA,ACVR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20ACVR1-based-on-Pubmed-ID-32515349-in-horse,INHBA,ACVR1,-,-,ENSECAG00000022448,ENSECAG00000018902,INHBA,"ACVR1 (ACVRLK2, SKR1, ALK2, ACVR1A)",secreted,cell membrane
CDB15:0000932,INHBA ACVR1B,INHBA,ACVR1B,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20ACVR1B-based-on-Pubmed-ID-15196700,%2032515349-in-horse",INHBA,ACVR1B,-,-,ENSECAG00000022448,ENSECAG00000011686,INHBA,"ACVR1B (ACVRLK4, ALK4, SKR2, ActRIB)",secreted,cell membrane
CDB15:0000933,INHBA ACVR2A,INHBA,ACVR2A,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20ACVR2A-based-on-Pubmed-ID-15196700,%2035643319,%209032295-in-horse",INHBA,ACVR2A,-,-,ENSECAG00000022448,ENSECAG00000000138,INHBA,"ACVR2A (ACVR2, ACTRII)",secreted,cell membrane
CDB15:0000934,INHBA ACVR2B,INHBA,ACVR2B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20ACVR2B-based-on-Pubmed-ID-9202237-in-horse,INHBA,ACVR2B,-,-,ENSECAG00000022448,ENSECAG00000019616,INHBA,ACVR2B (ActR-IIB),secreted,cell membrane
CDB15:0000935,INHBA ENG,INHBA,ENG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20ENG-based-on-Pubmed-ID-9872992-in-horse,INHBA,ENG,-,-,ENSECAG00000022448,ENSECAG00000020173,INHBA,"ENG (ORW1, ORW, END, HHT1, CD105)",secreted,cell membrane
CDB15:0000936,INHBA TGFBR3,INHBA,TGFBR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBA%20TGFBR3-based-on-Pubmed-ID-10746731-in-horse,INHBA,TGFBR3,-,-,ENSECAG00000022448,ENSECAG00000019700,INHBA,"TGFBR3 (betaglycan, BGCAN)",secreted,cell membrane
CDB15:0000937,INHBB ACVR1,INHBB,ACVR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBB%20ACVR1-based-on-Pubmed-ID-32515349-in-horse,INHBB,ACVR1,-,-,ENSECAG00000014285,ENSECAG00000018902,INHBB,"ACVR1 (ACVRLK2, SKR1, ALK2, ACVR1A)",secreted,cell membrane
CDB15:0000938,INHBB ACVR1B,INHBB,ACVR1B,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBB%20ACVR1B-based-on-Pubmed-ID-11266516,%2015196700-in-horse",INHBB,ACVR1B,-,-,ENSECAG00000014285,ENSECAG00000011686,INHBB,"ACVR1B (ACVRLK4, ALK4, SKR2, ActRIB)",secreted,cell membrane
CDB15:0000939,INHBB ACVR1C,INHBB,ACVR1C,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBB%20ACVR1C-based-on-Pubmed-ID-15196700-in-horse,INHBB,ACVR1C,-,-,ENSECAG00000014285,ENSECAG00000019682,INHBB,"ACVR1C (ALK7, ACVRLK7)",secreted,cell membrane
CDB15:0000940,INHBB ACVR2A,INHBB,ACVR2A,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBB%20ACVR2A-based-on-Pubmed-ID-15196700,%2028126904,%2035643319,%209872992-in-horse",INHBB,ACVR2A,-,-,ENSECAG00000014285,ENSECAG00000000138,INHBB,"ACVR2A (ACVR2, ACTRII)",secreted,cell membrane
CDB15:0000941,INHBB ACVR2B,INHBB,ACVR2B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBB%20ACVR2B-based-on-Pubmed-ID-9202237-in-horse,INHBB,ACVR2B,-,-,ENSECAG00000014285,ENSECAG00000019616,INHBB,ACVR2B (ActR-IIB),secreted,cell membrane
CDB15:0000942,INHBC ACVR2A,INHBC,ACVR2A,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBC%20ACVR2A-based-on-Pubmed-ID-25180271-in-horse,INHBC,ACVR2A,-,-,ENSECAG00000010945,ENSECAG00000000138,INHBC,"ACVR2A (ACVR2, ACTRII)",secreted,cell membrane
CDB15:0000943,INHBC ACVR2B,INHBC,ACVR2B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBC%20ACVR2B-based-on-Pubmed-ID-25180271-in-horse,INHBC,ACVR2B,-,-,ENSECAG00000010945,ENSECAG00000019616,INHBC,ACVR2B (ActR-IIB),secreted,cell membrane
CDB15:0000944,INHBE ACVR1,INHBE,ACVR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBE%20ACVR1-based-on-Pubmed-ID-8006002-in-horse,INHBE,ACVR1,-,-,,ENSECAG00000018902,"INHBE (activin, MGC4638)","ACVR1 (ACVRLK2, SKR1, ALK2, ACVR1A)",secreted,cell membrane
CDB15:0000945,INHBE ACVR1B,INHBE,ACVR1B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBE%20ACVR1B-based-on-Pubmed-ID-9748228-in-horse,INHBE,ACVR1B,-,-,,ENSECAG00000011686,"INHBE (activin, MGC4638)","ACVR1B (ACVRLK4, ALK4, SKR2, ActRIB)",secreted,cell membrane
CDB15:0000946,INHBE ACVR2A,INHBE,ACVR2A,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INHBE%20ACVR2A-based-on-Pubmed-ID-9748228-in-horse,INHBE,ACVR2A,-,-,,ENSECAG00000000138,"INHBE (activin, MGC4638)","ACVR2A (ACVR2, ACTRII)",secreted,cell membrane
CDB15:0000947,INSL3 RXFP2,INSL3,RXFP2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INSL3%20RXFP2-based-on-Pubmed-ID-12114498,%2015649866,%2016411781,%2020560146-in-horse",INSL3,RXFP2,-,-,ENSECAG00000027990,ENSECAG00000014103,"INSL3 (RLNL, RLF, MGC119818, MGC119819)","RXFP2 (LGR8, GREAT, GPR106, INSL3R, RXFPR2)",secreted,cell membrane
CDB15:0000948,INSL5 RXFP4,INSL5,RXFP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INSL5%20RXFP4-based-on-Pubmed-ID-15525639-in-horse,INSL5,RXFP4,-,-,,ENSECAG00000007292,INSL5,"RXFP4 (GPR100, RLN3R2, GPCR142, RXFPR4)",secreted,cell membrane
CDB15:0000949,INS IGF1R,INS,IGF1R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INS%20IGF1R-based-on-Pubmed-ID-1851182-in-horse,INS,IGF1R,-,-,,ENSECAG00000021238,"INS (IDDM2, IDDM1)","IGF1R (JTK13, CD221, IGFIR, MGC18216, IGFR)",secreted,cell membrane
CDB15:0000950,INS INSR,INS,INSR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INS%20INSR-based-on-Pubmed-ID-2550426-in-horse,INS,INSR,-,-,,ENSECAG00000010127,"INS (IDDM2, IDDM1)",INSR (CD220),secreted,cell membrane
CDB15:0000951,INS LRP2,INS,LRP2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-INS%20LRP2-based-on-Pubmed-ID-9773776-in-horse,INS,LRP2,-,-,,ENSECAG00000000435,"INS (IDDM2, IDDM1)","LRP2 (gp330, DBS)",secreted,cell membrane
CDB15:0000952,JAG1 NOTCH1,JAG1,NOTCH1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG1%20NOTCH1-based-on-Pubmed-ID-11006133,%2032820046,%207697721-in-horse",JAG1,NOTCH1,-,-,ENSECAG00000012993,ENSECAG00000022405,"JAG1 (AGS, JAGL1, AHD, AWS, HJ1, CD339)",NOTCH1 (TAN1),cell membrane,cell membrane
CDB15:0000953,JAG1 NOTCH2,JAG1,NOTCH2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG1%20NOTCH2-based-on-Pubmed-ID-10551863,%2010958687,%2032820046-in-horse",JAG1,NOTCH2,-,-,ENSECAG00000012993,ENSECAG00000015266,"JAG1 (AGS, JAGL1, AHD, AWS, HJ1, CD339)",NOTCH2,cell membrane,cell membrane
CDB15:0000954,JAG1 NOTCH3,JAG1,NOTCH3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG1%20NOTCH3-based-on-Pubmed-ID-11006133,%2012482954,%2014714274,%2018182388,%2019147503-in-horse",JAG1,NOTCH3,-,-,ENSECAG00000012993,ENSECAG00000021331,"JAG1 (AGS, JAGL1, AHD, AWS, HJ1, CD339)","NOTCH3 (CADASIL, CASIL)",cell membrane,cell membrane
CDB15:0000955,JAG1 NOTCH4,JAG1,NOTCH4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG1%20NOTCH4-based-on-Pubmed-ID-36044575-in-horse,JAG1,NOTCH4,-,-,ENSECAG00000012993,ENSECAG00000012302,"JAG1 (AGS, JAGL1, AHD, AWS, HJ1, CD339)",NOTCH4 (INT3),cell membrane,cell membrane
CDB15:0000956,JAG2 NOTCH1,JAG2,NOTCH1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG2%20NOTCH1-based-on-Pubmed-ID-11006133,%2032820046-in-horse",JAG2,NOTCH1,-,-,ENSECAG00000006609,ENSECAG00000022405,JAG2,NOTCH1 (TAN1),cell membrane,cell membrane
CDB15:0000957,JAG2 NOTCH2,JAG2,NOTCH2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG2%20NOTCH2-based-on-Pubmed-ID-10958687,%2032820046-in-horse",JAG2,NOTCH2,-,-,ENSECAG00000006609,ENSECAG00000015266,JAG2,NOTCH2,cell membrane,cell membrane
CDB15:0000958,JAG2 NOTCH3,JAG2,NOTCH3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-JAG2%20NOTCH3-based-on-Pubmed-ID-11006133,%2018182388-in-horse",JAG2,NOTCH3,-,-,ENSECAG00000006609,ENSECAG00000021331,JAG2,"NOTCH3 (CADASIL, CASIL)",cell membrane,cell membrane
CDB15:0000959,ANOS1 FGFR1,ANOS1,FGFR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ANOS1%20FGFR1-based-on-Pubmed-ID-19696444-in-horse,ANOS1,FGFR1,-,-,ENSECAG00000035101,ENSECAG00000015006,"ANOS1 (KAL, ADMLX, KAL1, KALIG-1, WFDC19)","FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)","secreted, cell membrane",cell membrane
CDB15:0000960,KISS1 KISS1R,KISS1,KISS1R,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KISS1%20KISS1R-based-on-Pubmed-ID-11385580,%2011457843,%2012879005,%2015665093,%2024900254-in-horse",KISS1,KISS1R,-,-,ENSECAG00000007327,ENSECAG00000031157,KISS1,"KISS1R (GPR54, HOT7T175, AXOR12)",secreted,cell membrane
CDB15:0000961,KITLG KIT,KITLG,KIT,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KITLG%20KIT-based-on-Pubmed-ID-1698556,%201375232,%207680037-in-horse",KITLG,KIT,-,-,ENSECAG00000000152,ENSECAG00000012032,"KITLG (MGF, SCF, SF, Kitl, KL-1, FPH2, SLF, DFNA69)","KIT (PBT, CD117, SCFR, C-Kit)","secreted, cell membrane",cell membrane
CDB15:0000962,KNG1 BDKRB1,KNG1,BDKRB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20BDKRB1-based-on-Pubmed-ID-10422787,%2034518695,%208063797,%209111052-in-horse",KNG1,BDKRB1,-,-,ENSECAG00000014646,ENSECAG00000005631,"KNG1 (KNG, BDK, HK, BK, HMWK)","BDKRB1 (BKR1, B1BKR, bradyb1)",secreted,cell membrane
CDB15:0000963,KNG1 BDKRB2,KNG1,BDKRB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20BDKRB2-based-on-Pubmed-ID-34518695,%2035132089,%208302267-in-horse",KNG1,BDKRB2,-,-,ENSECAG00000014646,,"KNG1 (KNG, BDK, HK, BK, HMWK)",BDKRB2 (BK-2),secreted,cell membrane
CDB15:0000964,KNG1 GP1BA,KNG1,GP1BA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20GP1BA-based-on-Pubmed-ID-9269768-in-horse,KNG1,GP1BA,-,-,ENSECAG00000014646,ENSECAG00000040351,"KNG1 (KNG, BDK, HK, BK, HMWK)","GP1BA (GP1B, CD42b, GPIbalpha)",secreted,cell membrane
CDB15:0000965,KNG1 ITGAM,KNG1,ITGAM,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20ITGAM-based-on-Pubmed-ID-10845911-in-horse,KNG1,ITGAM,-,-,ENSECAG00000014646,ENSECAG00000017418,"KNG1 (KNG, BDK, HK, BK, HMWK)","ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
CDB15:0000966,KNG1 ITGB2,KNG1,ITGB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20ITGB2-based-on-Pubmed-ID-10845911-in-horse,KNG1,ITGB2,-,-,ENSECAG00000014646,ENSECAG00000023061,"KNG1 (KNG, BDK, HK, BK, HMWK)","ITGB2 (CD18, MFI7, LFA-1, MAC-1)",secreted,cell membrane
CDB15:0000967,KNG1 PLAUR,KNG1,PLAUR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20PLAUR-based-on-Pubmed-ID-14764580-in-horse,KNG1,PLAUR,-,-,ENSECAG00000014646,ENSECAG00000022127,"KNG1 (KNG, BDK, HK, BK, HMWK)","PLAUR (URKR, UPAR, CD87)",secreted,cell membrane
CDB15:0000968,KNG1 RXFP4,KNG1,RXFP4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-KNG1%20RXFP4-based-on-Pubmed-ID-14530218-in-horse,KNG1,RXFP4,-,-,ENSECAG00000014646,ENSECAG00000007292,"KNG1 (KNG, BDK, HK, BK, HMWK)","RXFP4 (GPR100, RLN3R2, GPCR142, RXFPR4)",secreted,cell membrane
CDB15:0000969,L1CAM CNTN1,L1CAM,CNTN1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20CNTN1-based-on-Pubmed-ID-7595520-in-horse,L1CAM,CNTN1,-,-,ENSECAG00000002810,ENSECAG00000011240,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","CNTN1 (F3, GP135)","secreted, cell membrane",cell membrane
CDB15:0000970,L1CAM EGFR,L1CAM,EGFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20EGFR-based-on-Pubmed-ID-22815787-in-horse,L1CAM,EGFR,-,-,ENSECAG00000002810,ENSECAG00000009952,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","EGFR (ERBB, ERBB1, ERRP)","secreted, cell membrane",cell membrane
CDB15:0000971,L1CAM ERBB2,L1CAM,ERBB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20ERBB2-based-on-Pubmed-ID-22815787-in-horse,L1CAM,ERBB2,-,-,ENSECAG00000002810,ENSECAG00000020409,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","ERBB2 (NGL, NEU, HER-2, CD340, HER2, c-ERB2, c-ERB-2, MLN-19, p185(erbB2))","secreted, cell membrane",cell membrane
CDB15:0000972,L1CAM ERBB3,L1CAM,ERBB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20ERBB3-based-on-Pubmed-ID-22815787-in-horse,L1CAM,ERBB3,-,-,ENSECAG00000002810,ENSECAG00000024374,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","ERBB3 (LCCS2, HER3)","secreted, cell membrane",cell membrane
CDB15:0000973,L1CAM ITGA5,L1CAM,ITGA5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20ITGA5-based-on-Pubmed-ID-10871287,%208557754,%209396761-in-horse",L1CAM,ITGA5,-,-,ENSECAG00000002810,ENSECAG00000024979,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","ITGA5 (FNRA, CD49e)","secreted, cell membrane",cell membrane
CDB15:0000974,L1CAM ITGAV,L1CAM,ITGAV,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-L1CAM%20ITGAV-based-on-Pubmed-ID-10871287,%209396761-in-horse",L1CAM,ITGAV,-,-,ENSECAG00000002810,ENSECAG00000021377,"L1CAM (HSAS1, SPG1, HSAS, MASA, MIC5, S10, CD171, NCAM-L1, CAML1)","ITGAV (VNRA, MSK8, VTNR, CD51)","secreted, cell membrane",cell membrane
CDB15:0000976,LAMA1 ITGA1,LAMA1,ITGA1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGA1-based-on-Pubmed-ID-9688542-in-horse,LAMA1,ITGA1,-,-,ENSECAG00000018061,ENSECAG00000017386,LAMA1 (LAMA),"ITGA1 (VLA1, CD49a)",secreted,cell membrane
CDB15:0000977,LAMA1 ITGA2,LAMA1,ITGA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGA2-based-on-Pubmed-ID-9688542-in-horse,LAMA1,ITGA2,-,-,ENSECAG00000018061,ENSECAG00000010739,LAMA1 (LAMA),"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000978,LAMA1 ITGA6,LAMA1,ITGA6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGA6-based-on-Pubmed-ID-12123670,%207699012-in-horse",LAMA1,ITGA6,-,-,ENSECAG00000018061,ENSECAG00000001652,LAMA1 (LAMA),"ITGA6 (CD49f, VLA-6, ITGA6A, ITGA6B)",secreted,cell membrane
CDB15:0000979,LAMA1 ITGA7,LAMA1,ITGA7,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGA7-based-on-Pubmed-ID-11278916,%2016413178-in-horse",LAMA1,ITGA7,-,-,ENSECAG00000018061,ENSECAG00000011735,LAMA1 (LAMA),ITGA7,secreted,cell membrane
CDB15:0000980,LAMA1 ITGB1,LAMA1,ITGB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGB1-based-on-Pubmed-ID-11278916,%2016413178,%209688542-in-horse",LAMA1,ITGB1,-,-,ENSECAG00000018061,ENSECAG00000022498,LAMA1 (LAMA),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000981,LAMA1 ITGB4,LAMA1,ITGB4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGB4-based-on-Pubmed-ID-7699012,%207721947-in-horse",LAMA1,ITGB4,-,-,ENSECAG00000018061,ENSECAG00000010178,LAMA1 (LAMA),ITGB4 (CD104),secreted,cell membrane
CDB15:0000982,LAMA1 ITGB8,LAMA1,ITGB8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20ITGB8-based-on-Pubmed-ID-7542940-in-horse,LAMA1,ITGB8,-,-,ENSECAG00000018061,ENSECAG00000019215,LAMA1 (LAMA),ITGB8,secreted,cell membrane
CDB15:0000983,LAMA1 RPSA,LAMA1,RPSA,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA1%20RPSA-based-on-Pubmed-ID-2970671-in-horse,LAMA1,RPSA,-,-,ENSECAG00000018061,ENSECAG00000013062,LAMA1 (LAMA),"RPSA (LAMR1, LRP, 37LRP, p40, SA, uS2)",secreted,cell membrane
CDB15:0000984,LAMA2 ITGA2,LAMA2,ITGA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA2%20ITGA2-based-on-Pubmed-ID-9361014-in-horse,LAMA2,ITGA2,-,-,ENSECAG00000023844,ENSECAG00000010739,LAMA2 (LAMM),"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000985,LAMA2 ITGA7,LAMA2,ITGA7,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA2%20ITGA7-based-on-Pubmed-ID-11278916,%2016413178-in-horse",LAMA2,ITGA7,-,-,ENSECAG00000023844,ENSECAG00000011735,LAMA2 (LAMM),ITGA7,secreted,cell membrane
CDB15:0000986,LAMA2 ITGB1,LAMA2,ITGB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-LAMA2%20ITGB1-based-on-Pubmed-ID-11278916,%2016413178-in-horse",LAMA2,ITGB1,-,-,ENSECAG00000023844,ENSECAG00000022498,LAMA2 (LAMM),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
