Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000234,CCL2 ENSOARG00020030416,CCL2,ENSOARG00020030416,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20ENSOARG00020030416-based-on-Pubmed-ID-7679328-in-sheep,CCL2,ENSOARG00020030416,-,-,ENSOARG00020017573,ENSOARG00020030416,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","CCR1 (SCYAR1, CMKBR1, CKR-1, MIP1aR, CD191)",secreted,cell membrane
CDB15:0000235,CCL2 CCR10,CCL2,CCR10,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20CCR10-based-on-Pubmed-ID-9364936-in-sheep,CCL2,CCR10,-,-,ENSOARG00020017573,ENSOARG00020023357,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)",CCR10 (GPR2),secreted,cell membrane
CDB15:0000236,CCL2 CCR2,CCL2,CCR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20CCR2-based-on-Pubmed-ID-10529171,%2010770925,%2012554737,%2015207250,%209287323-in-sheep",CCL2,CCR2,-,-,ENSOARG00020017573,ENSOARG00020027153,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB15:0000237,CCL2 CCR3,CCL2,CCR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20CCR3-based-on-Pubmed-ID-15207250-in-sheep,CCL2,CCR3,-,-,ENSOARG00020017573,ENSOARG00020025182,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","CCR3 (CMKBR3, CC-CKR-3, CKR3, CD193)",secreted,cell membrane
CDB15:0000238,CCL2 CCR4,CCL2,CCR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20CCR4-based-on-Pubmed-ID-16421945-in-sheep,CCL2,CCR4,-,-,ENSOARG00020017573,ENSOARG00020024855,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","CCR4 (CC-CKR-4, CMKBR4, CKR4, k5-5, ChemR13, CD194)",secreted,cell membrane
CDB15:0000239,CCL2 CCR5,CCL2,CCR5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20CCR5-based-on-Pubmed-ID-10477718-in-sheep,CCL2,CCR5,-,-,ENSOARG00020017573,ENSOARG00020025170,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB15:0000240,CCL2 ACKR1,CCL2,ACKR1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CCL2%20ACKR1-based-on-Pubmed-ID-13679391,%2015358176,%2017416748-in-sheep",CCL2,ACKR1,-,-,ENSOARG00020017573,ENSOARG00020009415,"CCL2 (SCYA2, MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB15:0000244,ENSOARG00020021765 CCR5,ENSOARG00020021765,CCR5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021765%20CCR5-based-on-Pubmed-ID-11734558-in-sheep,ENSOARG00020021765,CCR5,-,-,ENSOARG00020021765,ENSOARG00020025170,CCL3L3 (MGC12815),"CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB15:0000246,ENSOARG00020021765 ENSOARG00020030416,ENSOARG00020021765,ENSOARG00020030416,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021765%20ENSOARG00020030416-based-on-Pubmed-ID-11170631,%2012381680,%209624164-in-sheep",ENSOARG00020021765,ENSOARG00020030416,-,-,ENSOARG00020021765,ENSOARG00020030416,"CCL3 (SCYA3, G0S19-1, LD78ALPHA, MIP-1-alpha, LD78, SCI)","CCR1 (SCYAR1, CMKBR1, CKR-1, MIP1aR, CD191)",secreted,cell membrane
CDB15:0000247,ENSOARG00020021765 CCR3,ENSOARG00020021765,CCR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021765%20CCR3-based-on-Pubmed-ID-7594543-in-sheep,ENSOARG00020021765,CCR3,-,-,ENSOARG00020021765,ENSOARG00020025182,"CCL3 (SCYA3, G0S19-1, LD78ALPHA, MIP-1-alpha, LD78, SCI)","CCR3 (CMKBR3, CC-CKR-3, CKR3, CD193)",secreted,cell membrane
CDB15:0000248,ENSOARG00020021765 CCR4,ENSOARG00020021765,CCR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021765%20CCR4-based-on-Pubmed-ID-8573157-in-sheep,ENSOARG00020021765,CCR4,-,-,ENSOARG00020021765,ENSOARG00020024855,"CCL3 (SCYA3, G0S19-1, LD78ALPHA, MIP-1-alpha, LD78, SCI)","CCR4 (CC-CKR-4, CMKBR4, CKR4, k5-5, ChemR13, CD194)",secreted,cell membrane
CDB15:0000249,ENSOARG00020021765 CCR5,ENSOARG00020021765,CCR5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021765%20CCR5-based-on-Pubmed-ID-10477718,%2011170631,%2011700073,%208663314-in-sheep",ENSOARG00020021765,CCR5,-,-,ENSOARG00020021765,ENSOARG00020025170,"CCL3 (SCYA3, G0S19-1, LD78ALPHA, MIP-1-alpha, LD78, SCI)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB15:0000251,ENSOARG00020021814 ENSOARG00020030416,ENSOARG00020021814,ENSOARG00020030416,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021814%20ENSOARG00020030416-based-on-Pubmed-ID-12381680-in-sheep,ENSOARG00020021814,ENSOARG00020030416,-,-,ENSOARG00020021814,ENSOARG00020030416,"CCL4 (LAG1, SCYA4, MIP-1-beta, Act-2, AT744.1)","CCR1 (SCYAR1, CMKBR1, CKR-1, MIP1aR, CD191)",secreted,cell membrane
CDB15:0000252,ENSOARG00020021814 CCR3,ENSOARG00020021814,CCR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021814%20CCR3-based-on-Pubmed-ID-7622448-in-sheep,ENSOARG00020021814,CCR3,-,-,ENSOARG00020021814,ENSOARG00020025182,"CCL4 (LAG1, SCYA4, MIP-1-beta, Act-2, AT744.1)","CCR3 (CMKBR3, CC-CKR-3, CKR3, CD193)",secreted,cell membrane
CDB15:0000253,ENSOARG00020021814 CCR5,ENSOARG00020021814,CCR5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021814%20CCR5-based-on-Pubmed-ID-12427015,%2016298345,%208663314-in-sheep",ENSOARG00020021814,CCR5,-,-,ENSOARG00020021814,ENSOARG00020025170,"CCL4 (LAG1, SCYA4, MIP-1-beta, Act-2, AT744.1)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB15:0000254,ENSOARG00020021814 CCR8,ENSOARG00020021814,CCR8,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020021814%20CCR8-based-on-Pubmed-ID-9521068-in-sheep,ENSOARG00020021814,CCR8,-,-,ENSOARG00020021814,ENSOARG00020037581,"CCL4 (LAG1, SCYA4, MIP-1-beta, Act-2, AT744.1)","CCR8 (CMKBRL2, CMKBR8, CY6, TER1, CKR-L1, GPR-CY6, CDw198)",secreted,cell membrane
CDB15:0000273,ENSOARG00020033876 ACKR4,ENSOARG00020033876,ACKR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20ACKR4-based-on-Pubmed-ID-10734104-in-sheep,ENSOARG00020033876,ACKR4,-,-,ENSOARG00020033876,ENSOARG00020000542,"CCL8 (SCYA8, MCP-2, HC14)","ACKR4 (CCRL1, CCR11, CCBP2, VSHK1, CCX-CKR, PPR1)",secreted,cell membrane
CDB15:0000274,ENSOARG00020033876 ENSOARG00020030416,ENSOARG00020033876,ENSOARG00020030416,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20ENSOARG00020030416-based-on-Pubmed-ID-9115216-in-sheep,ENSOARG00020033876,ENSOARG00020030416,-,-,ENSOARG00020033876,ENSOARG00020030416,"CCL8 (SCYA8, MCP-2, HC14)","CCR1 (SCYAR1, CMKBR1, CKR-1, MIP1aR, CD191)",secreted,cell membrane
CDB15:0000275,ENSOARG00020033876 CCR2,ENSOARG00020033876,CCR2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20CCR2-based-on-Pubmed-ID-12149192,%2012554737,%209115216-in-sheep",ENSOARG00020033876,CCR2,-,-,ENSOARG00020033876,ENSOARG00020027153,"CCL8 (SCYA8, MCP-2, HC14)","CCR2 (CMKBR2, CC-CKR-2, CKR2, MCP-1-R, CD192, FLJ78302)",secreted,cell membrane
CDB15:0000276,ENSOARG00020033876 CCR3,ENSOARG00020033876,CCR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20CCR3-based-on-Pubmed-ID-9005985-in-sheep,ENSOARG00020033876,CCR3,-,-,ENSOARG00020033876,ENSOARG00020025182,"CCL8 (SCYA8, MCP-2, HC14)","CCR3 (CMKBR3, CC-CKR-3, CKR3, CD193)",secreted,cell membrane
CDB15:0000277,ENSOARG00020033876 CCR5,ENSOARG00020033876,CCR5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20CCR5-based-on-Pubmed-ID-10477718,%209468473,%209790730-in-sheep",ENSOARG00020033876,CCR5,-,-,ENSOARG00020033876,ENSOARG00020025170,"CCL8 (SCYA8, MCP-2, HC14)","CCR5 (CMKBR5, CKR-5, CC-CKR-5, CKR5, CD195, IDDM22)",secreted,cell membrane
CDB15:0000278,ENSOARG00020033876 ACKR1,ENSOARG00020033876,ACKR1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020033876%20ACKR1-based-on-Pubmed-ID-15358176-in-sheep,ENSOARG00020033876,ACKR1,-,-,ENSOARG00020033876,ENSOARG00020009415,"CCL8 (SCYA8, MCP-2, HC14)","ACKR1 (FY, DARC, CCBP1, GPD, Dfy, CD234)",secreted,cell membrane
CDB15:0000279,CD14 ITGA4,CD14,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD14%20ITGA4-based-on-Pubmed-ID-17274987-in-sheep,CD14,ITGA4,-,-,ENSOARG00020022493,ENSOARG00020019068,CD14,"ITGA4 (CD49D, CD49d)","secreted, cell membrane",cell membrane
CDB15:0000280,CD14 ITGB1,CD14,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD14%20ITGB1-based-on-Pubmed-ID-17274987-in-sheep,CD14,ITGB1,-,-,ENSOARG00020022493,ENSOARG00020022585,CD14,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)","secreted, cell membrane",cell membrane
CDB15:0000281,ENSOARG00020011839 SELP,ENSOARG00020011839,SELP,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020011839%20SELP-based-on-Pubmed-ID-20351695,%209129046,%209048906-in-sheep",ENSOARG00020011839,SELP,-,-,ENSOARG00020011839,ENSOARG00020008417,CD24 (CD24A),"SELP (GRMP, CD62, PSEL, PADGEM, GMP140, CD62P, GMP-140)",cell membrane,cell membrane
CDB15:0000282,CD34 SELL,CD34,SELL,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD34%20SELL-based-on-Pubmed-ID-7692600,%208977216-in-sheep",CD34,SELL,-,-,ENSOARG00020021248,ENSOARG00020008728,CD34,"SELL (LYAM1, LNHR, LSEL, LAM1, LAM-1, hLHRc, Leu-8, Lyam-1, PLNHR, CD62L)",cell membrane,cell membrane
CDB15:0000283,CD34 SELP,CD34,SELP,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD34%20SELP-based-on-Pubmed-ID-29296932-in-sheep,CD34,SELP,-,-,ENSOARG00020021248,ENSOARG00020008417,CD34,"SELP (GRMP, CD62, PSEL, PADGEM, GMP140, CD62P, GMP-140)",cell membrane,cell membrane
CDB15:0000284,CD40LG CD40,CD40LG,CD40,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD40LG%20CD40-based-on-Pubmed-ID-1374165,%2024189063,%207516405,%207543281-in-sheep",CD40LG (CD154),CD40,-,-,ENSOARG00020016701,ENSOARG00020018110,"CD40LG (HIGM1, IMD3, TNFSF5, CD40L, TRAP, gp39, hCD40L, CD154, CD40-L, HIGM1, T-BAM)","CD40 (TNFRSF5, p50, Bp50)","secreted, cell membrane",cell membrane
CDB15:0000285,CD40LG ITGAM,CD40LG,ITGAM,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD40LG%20ITGAM-based-on-Pubmed-ID-17372166,%2022461623,%2032149455-in-sheep",CD40LG (CD154),"ITGAM (CD11B), ITGAM (C3bi), ITGAM (CR3)",-,-,ENSOARG00020016701,ENSOARG00020024053,"CD40LG (HIGM1, IMD3, TNFSF5, CD40L, TRAP, gp39, hCD40L, CD154, CD40-L, HIGM1, T-BAM)","ITGAM (CR3A, CD11B, MAC-1, CD11b)","secreted, cell membrane",cell membrane
CDB15:0000286,CD40LG ITGB2,CD40LG,ITGB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD40LG%20ITGB2-based-on-Pubmed-ID-17372166,%2022461623-in-sheep",CD40LG (CD154),ITGB2 (CD18),-,-,ENSOARG00020016701,ENSOARG00020007059,"CD40LG (HIGM1, IMD3, TNFSF5, CD40L, TRAP, gp39, hCD40L, CD154, CD40-L, HIGM1, T-BAM)","ITGB2 (CD18, MFI7, LFA-1, MAC-1)","secreted, cell membrane",cell membrane
CDB15:0000287,ENSOARG00020012895 ADGRE5,ENSOARG00020012895,ADGRE5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020012895%20ADGRE5-based-on-Pubmed-ID-12417446,%209064337-in-sheep",ENSOARG00020012895,ADGRE5,-,-,ENSOARG00020012895,ENSOARG00020000826,"CD55 (DAF, CR, TC, CROM)","ADGRE5 (CD97, TM7LN1)","secreted, cell membrane",cell membrane
CDB15:0000288,ENSOARG00020026169 CD5,ENSOARG00020026169,CD5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020026169%20CD5-based-on-Pubmed-ID-9723705-in-sheep,ENSOARG00020026169,CD5,-,-,ENSOARG00020026169,ENSOARG00020015709,"CD5L (API6, Spalpha)","CD5 (LEU1, T1)",secreted,cell membrane
CDB15:0000289,CD70 CD27,CD70,CD27,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CD70%20CD27-based-on-Pubmed-ID-15723067,%207479974,%208120384,%208186199,%209767422,%209862673-in-sheep",CD70,CD27,-,-,ENSOARG00020019022,ENSOARG00020005885,"CD70 (CD27LG, TNFSF7, CD27L, CD27-L)","CD27 (TNFRSF7, S152, Tp55)",cell membrane,cell membrane
CDB15:0000290,CDH1 ITGAE,CDH1,ITGAE,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CDH1%20ITGAE-based-on-Pubmed-ID-12434297,%207969453,%209233649,%209425167-in-sheep",CDH1,ITGAE,-,-,ENSOARG00020008507,ENSOARG00020016253,"CDH1 (UVO, uvomorulin, CD324)","ITGAE (CD103, HUMINAE)",cell membrane,cell membrane
CDB15:0000291,CDH1 ITGB7,CDH1,ITGB7,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CDH1%20ITGB7-based-on-Pubmed-ID-9425167-in-sheep,CDH1,ITGB7,-,-,ENSOARG00020008507,ENSOARG00020007654,"CDH1 (UVO, uvomorulin, CD324)",ITGB7,cell membrane,cell membrane
CDB15:0000292,CDH1 ENSOARG00020007411,CDH1,ENSOARG00020007411,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CDH1%20ENSOARG00020007411-based-on-Pubmed-ID-16461340,%2019604491-in-sheep",CDH1,ENSOARG00020007411,-,-,ENSOARG00020008507,ENSOARG00020007411,"CDH1 (UVO, uvomorulin, CD324)","KLRG1 (MAFA, 2F1, MAFA-L, CLEC15A)",cell membrane,cell membrane
CDB15:0000293,CEL CXCR4,CEL,CXCR4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CEL%20CXCR4-based-on-Pubmed-ID-18037996-in-sheep,CEL,CXCR4,-,-,ENSOARG00020016231,ENSOARG00020012040,"CEL (BSSL, MODY8)","CXCR4 (LESTR, NPY3R, HM89, NPYY3R, D2S201E, fusin, HSY3RR, NPYR, CD184)",secreted,cell membrane
CDB15:0000296,CGA FSHR,CGA,FSHR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CGA%20FSHR-based-on-Pubmed-ID-12374801,%2015662415-in-sheep",CGA,FSHR (FSHRE),-,-,ENSOARG00020015174,ENSOARG00020003107,"CGA (HCG, GPHa, GPHA1, FSHA, LHA, TSHA, GPA1)","FSHR (ODG1, FSHRO, LGR1)",secreted,cell membrane
CDB15:0000297,CGA LHCGR,CGA,LHCGR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CGA%20LHCGR-based-on-Pubmed-ID-10342833,%2012727981-in-sheep",CGA,"LHCGR (LH/CG-R), LHCGR (LHR), LHCGR (LSH-R)",-,-,ENSOARG00020015174,ENSOARG00020003269,"CGA (HCG, GPHa, GPHA1, FSHA, LHA, TSHA, GPA1)","LHCGR (HHG, LHR, LCGR, LGR2, ULG5)",secreted,cell membrane
CDB15:0000298,CGA TSHR,CGA,TSHR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CGA%20TSHR-based-on-Pubmed-ID-7919997-in-sheep,CGA,TSHR,-,-,ENSOARG00020015174,ENSOARG00020010887,"CGA (HCG, GPHa, GPHA1, FSHA, LHA, TSHA, GPA1)",TSHR (LGR3),secreted,cell membrane
CDB15:0000300,CHAD ITGA2,CHAD,ITGA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CHAD%20ITGA2-based-on-Pubmed-ID-9281592-in-sheep,CHAD,ITGA2,-,-,ENSOARG00020013743,ENSOARG00020003443,CHAD (SLRR4A),"ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000301,CHAD ITGB1,CHAD,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CHAD%20ITGB1-based-on-Pubmed-ID-9281592-in-sheep,CHAD,ITGB1,-,-,ENSOARG00020013743,ENSOARG00020022585,CHAD (SLRR4A),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000302,ENSOARG00020011455 CNTFR,ENSOARG00020011455,CNTFR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020011455%20CNTFR-based-on-Pubmed-ID-11285233,%2011294841-in-sheep",ENSOARG00020011455,CNTFR,-,-,ENSOARG00020011455,ENSOARG00020006639,"CLCF1 (NNT1, BSF3, CLC, NR6, CISS2, BSF-3, NNT-1)",CNTFR,secreted,cell membrane
CDB15:0000303,ENSOARG00020011455 IL6ST,ENSOARG00020011455,IL6ST,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020011455%20IL6ST-based-on-Pubmed-ID-10966616,%2011285233-in-sheep",ENSOARG00020011455,IL6ST,-,-,ENSOARG00020011455,ENSOARG00020010171,"CLCF1 (NNT1, BSF3, CLC, NR6, CISS2, BSF-3, NNT-1)","IL6ST (GP130, CD130, sGP130, IL-6RB)",secreted,cell membrane
CDB15:0000304,ENSOARG00020011455 LIFR,ENSOARG00020011455,LIFR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-ENSOARG00020011455%20LIFR-based-on-Pubmed-ID-10966616,%2011285233-in-sheep",ENSOARG00020011455,LIFR,-,-,ENSOARG00020011455,ENSOARG00020010940,"CLCF1 (NNT1, BSF3, CLC, NR6, CISS2, BSF-3, NNT-1)",LIFR (CD118),secreted,cell membrane
CDB15:0000305,CNTF CNTFR,CNTF,CNTFR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTF%20CNTFR-based-on-Pubmed-ID-16051226,%207810882,%208627290-in-sheep",CNTF,CNTFR,-,-,ENSOARG00020014641,ENSOARG00020006639,CNTF (HCNTF),CNTFR,secreted,cell membrane
CDB15:0000306,CNTF IL6R,CNTF,IL6R,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTF%20IL6R-based-on-Pubmed-ID-12643274-in-sheep,CNTF,IL6R,-,-,ENSOARG00020014641,ENSOARG00020001913,CNTF (HCNTF),"IL6R (CD126, IL-6R, IL-1Ra, IL6RA, gp80)",secreted,cell membrane
CDB15:0000307,CNTF IL6ST,CNTF,IL6ST,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTF%20IL6ST-based-on-Pubmed-ID-16051226-in-sheep,CNTF,IL6ST,-,-,ENSOARG00020014641,ENSOARG00020010171,CNTF (HCNTF),"IL6ST (GP130, CD130, sGP130, IL-6RB)",secreted,cell membrane
CDB15:0000308,CNTF LIFR,CNTF,LIFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTF%20LIFR-based-on-Pubmed-ID-16051226-in-sheep,CNTF,LIFR,-,-,ENSOARG00020014641,ENSOARG00020010940,CNTF (HCNTF),LIFR (CD118),secreted,cell membrane
CDB15:0000309,CNTN2 CNTN1,CNTN2,CNTN1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTN2%20CNTN1-based-on-Pubmed-ID-12139915-in-sheep,CNTN2,CNTN1,-,-,ENSOARG00020006766,ENSOARG00020000548,"CNTN2 (TAX, AXT, TAG-1, TAX1)","CNTN1 (F3, GP135)","secreted, cell membrane",cell membrane
CDB15:0000310,CNTN2 CNTNAP2,CNTN2,CNTNAP2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTN2%20CNTNAP2-based-on-Pubmed-ID-27621318-in-sheep,CNTN2,CNTNAP2,-,-,ENSOARG00020006766,ENSOARG00020006838,"CNTN2 (TAX, AXT, TAG-1, TAX1)","CNTNAP2 (Caspr2, KIAA0868, NRXN4)","secreted, cell membrane",cell membrane
CDB15:0000311,CNTN2 NRCAM,CNTN2,NRCAM,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTN2%20NRCAM-based-on-Pubmed-ID-12139915,%201720120,%208641271-in-sheep",CNTN2,NRCAM,-,-,ENSOARG00020006766,ENSOARG00020014477,"CNTN2 (TAX, AXT, TAG-1, TAX1)","NRCAM (KIAA0343, Bravo)","secreted, cell membrane",cell membrane
CDB15:0000312,CNTN2 NRP1,CNTN2,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTN2%20NRP1-based-on-Pubmed-ID-22836270-in-sheep,CNTN2,NRP1,-,-,ENSOARG00020006766,ENSOARG00020022479,"CNTN2 (TAX, AXT, TAG-1, TAX1)","NRP1 (NRP, VEGF165R, CD304)","secreted, cell membrane",cell membrane
CDB15:0000313,CNTN4 PTPRG,CNTN4,PTPRG,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-CNTN4%20PTPRG-based-on-Pubmed-ID-20133774-in-sheep,CNTN4,PTPRG,-,-,ENSOARG00020015064,ENSOARG00020025302,CNTN4 (BIG-2),"PTPRG (PTPG, RPTPG)","secreted, cell membrane",cell membrane
CDB15:0000314,COL11A1 ITGA2,COL11A1,ITGA2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-COL11A1%20ITGA2-based-on-Pubmed-ID-36233024-in-sheep,COL11A1,ITGA2,-,-,ENSOARG00020002671,ENSOARG00020003443,"COL11A1 (COLL6, DFNA37, STL2, CO11A1)","ITGA2 (CD49B, GPIa, VLAA2, HPA-5)",secreted,cell membrane
CDB15:0000315,COL11A1 ITGB1,COL11A1,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-COL11A1%20ITGB1-based-on-Pubmed-ID-36233024-in-sheep,COL11A1,ITGB1,-,-,ENSOARG00020002671,ENSOARG00020022585,"COL11A1 (COLL6, DFNA37, STL2, CO11A1)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000316,COL14A1 CD44,COL14A1,CD44,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-COL14A1%20CD44-based-on-Pubmed-ID-8986622-in-sheep,COL14A1,CD44,-,-,ENSOARG00020012061,ENSOARG00020013570,COL14A1 (UND),"CD44 (MIC4, MDU2, MDU3, IN, MC56, Pgp1, PGP-1, CD44R, HCELL, CSPG8, Hermes-1, CDw44, HUTCH-1, HUTCH-I, ECM-III, H-CAM)",secreted,cell membrane
