Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand XX ID,Receptor XX ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0000507,EFNA5 EPHB2,EFNA5,EPHB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNA5%20EPHB2-based-on-Pubmed-ID-15107857,%2022568954-in-chicken",EFNA5 (RAGS),EPHB2,-,-,ENSGALG00010010266,ENSGALG00010016847,"EFNA5 (EPLG7, AF1, LERK7)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",cell membrane,cell membrane
CDB15:0000508,EFNB1 EPHA4,EFNB1,EPHA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHA4-based-on-Pubmed-ID-22568954-in-chicken,EFNB1,EPHA4,-,-,ENSGALG00010014340,ENSGALG00010025364,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","EPHA4 (TYRO1, Hek8)",cell membrane,cell membrane
CDB15:0000509,EFNB1 EPHB1,EFNB1,EPHB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB1-based-on-Pubmed-ID-12223469,%2015777695,%2022568954-in-chicken",EFNB1,"EPHB1 (EK6), EPHB1 (CEK6)",-,-,ENSGALG00010014340,ENSGALG00010024555,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","EPHB1 (EPHT2, Hek6)",cell membrane,cell membrane
CDB15:0000510,EFNB1 EPHB2,EFNB1,EPHB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB2-based-on-Pubmed-ID-22568954,%2029059157-in-chicken",EFNB1,EPHB2,-,-,ENSGALG00010014340,ENSGALG00010016847,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",cell membrane,cell membrane
CDB15:0000511,EFNB1 EPHB3,EFNB1,EPHB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB3-based-on-Pubmed-ID-22568954-in-chicken,EFNB1,"EPHB3 (CEK10), EPHB3 (EK10)",-,-,ENSGALG00010014340,ENSGALG00010016022,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","EPHB3 (ETK2, Hek2, Tyro6)",cell membrane,cell membrane
CDB15:0000512,EFNB1 EPHA10,EFNB1,EPHA10,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHA10-based-on-Pubmed-ID-22568954,%2028408722-in-chicken",EFNB1,EPHA10,-,-,ENSGALG00010014340,ENSGALG00010013302,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","EPHB4 (HTK, Tyro11)",cell membrane,cell membrane
CDB15:0000513,EFNB1 EPHB6,EFNB1,EPHB6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB6-based-on-Pubmed-ID-11713248,%2022568954-in-chicken",EFNB1,"EPHB6 (EPHB5), EPHB6 (CEK9)",-,-,ENSGALG00010014340,ENSGALG00010023182,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",EPHB6 (HEP),cell membrane,cell membrane
CDB15:0000514,EFNB1 ERBB2,EFNB1,ERBB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20ERBB2-based-on-Pubmed-ID-22279592-in-chicken,EFNB1,ERBB2,-,-,ENSGALG00010014340,ENSGALG00010024479,"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","ERBB2 (NGL, NEU, HER-2, CD340, HER2, c-ERB2, c-ERB-2, MLN-19, p185(erbB2))",cell membrane,cell membrane
CDB15:0000515,EFNB2 EPHA3,EFNB2,EPHA3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHA3-based-on-Pubmed-ID-8559144-in-chicken,EFNB2,"EPHA3 (CEK4), EPHA3 (ETK1)",-,-,ENSGALG00010015042,ENSGALG00010006244,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHA3 (ETK, ETK1, TYRO4, HEK, HEK4)",cell membrane,cell membrane
CDB15:0000516,EFNB2 EPHA4,EFNB2,EPHA4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHA4-based-on-Pubmed-ID-12761826,%2022568954-in-chicken",EFNB2,EPHA4,-,-,ENSGALG00010015042,ENSGALG00010025364,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHA4 (TYRO1, Hek8)",cell membrane,cell membrane
CDB15:0000517,EFNB2 EPHA6,EFNB2,EPHA6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHA6-based-on-Pubmed-ID-10648835-in-chicken,EFNB2,EPHA6,-,-,ENSGALG00010015042,ENSGALG00010004445,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",EPHA6 (FLJ35246),cell membrane,cell membrane
CDB15:0000518,EFNB2 EPHB1,EFNB2,EPHB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHB1-based-on-Pubmed-ID-15777695,%2022568954,%208559144-in-chicken",EFNB2,"EPHB1 (EK6), EPHB1 (CEK6)",-,-,ENSGALG00010015042,ENSGALG00010024555,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHB1 (EPHT2, Hek6)",cell membrane,cell membrane
CDB15:0000519,EFNB2 EPHB2,EFNB2,EPHB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHB2-based-on-Pubmed-ID-11780069,%2018713744,%2022568954-in-chicken",EFNB2,EPHB2,-,-,ENSGALG00010015042,ENSGALG00010016847,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",cell membrane,cell membrane
CDB15:0000520,EFNB2 EPHB3,EFNB2,EPHB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHB3-based-on-Pubmed-ID-22568954-in-chicken,EFNB2,"EPHB3 (CEK10), EPHB3 (EK10)",-,-,ENSGALG00010015042,ENSGALG00010016022,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHB3 (ETK2, Hek2, Tyro6)",cell membrane,cell membrane
CDB15:0000521,EFNB2 EPHA10,EFNB2,EPHA10,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHA10-based-on-Pubmed-ID-12051776,%2016357318,%2022568954,%2024348920,%207534404,%209718367-in-chicken",EFNB2,EPHA10,-,-,ENSGALG00010015042,ENSGALG00010013302,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","EPHB4 (HTK, Tyro11)",cell membrane,cell membrane
CDB15:0000522,EFNB2 EPHB6,EFNB2,EPHB6,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20EPHB6-based-on-Pubmed-ID-10648835,%2022568954-in-chicken",EFNB2,"EPHB6 (EPHB5), EPHB6 (CEK9)",-,-,ENSGALG00010015042,ENSGALG00010023182,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",EPHB6 (HEP),cell membrane,cell membrane
CDB15:0000523,EFNB2 GRM1,EFNB2,GRM1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20GRM1-based-on-Pubmed-ID-15745950-in-chicken,EFNB2,GRM1,-,-,ENSGALG00010015042,ENSGALG00010005371,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","GRM1 (GPRC1A, mGlu1, MGLUR1, PPP1R85)",cell membrane,cell membrane
CDB15:0000524,EFNB2 GRM5,EFNB2,GRM5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB2%20GRM5-based-on-Pubmed-ID-15745950-in-chicken,EFNB2,GRM5,-,-,ENSGALG00010015042,ENSGALG00010007886,"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","GRM5 (MGLUR5, GPRC1E, mGlu5, PPP1R86)",cell membrane,cell membrane
CDB15:0000525,EFNB1 EPHA4,EFNB1,EPHA4,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHA4-based-on-Pubmed-ID-12383247,%2012649481,%2022568954-in-chicken",EFNB1,EPHA4,-,-,ENSGALG00010014340,ENSGALG00010025364,"EFNB3 (EPLG8, LERK-8)","EPHA4 (TYRO1, Hek8)",cell membrane,cell membrane
CDB15:0000526,EFNB1 EPHB1,EFNB1,EPHB1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB1-based-on-Pubmed-ID-22568954,%2025100946-in-chicken",EFNB1,"EPHB1 (EK6), EPHB1 (CEK6)",-,-,ENSGALG00010014340,ENSGALG00010024555,"EFNB3 (EPLG8, LERK-8)","EPHB1 (EPHT2, Hek6)",cell membrane,cell membrane
CDB15:0000527,EFNB1 EPHB2,EFNB1,EPHB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB2-based-on-Pubmed-ID-20410461,%2022568954-in-chicken",EFNB1,EPHB2,-,-,ENSGALG00010014340,ENSGALG00010016847,"EFNB3 (EPLG8, LERK-8)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",cell membrane,cell membrane
CDB15:0000528,EFNB1 EPHB3,EFNB1,EPHB3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB3-based-on-Pubmed-ID-22568954,%209484836-in-chicken",EFNB1,"EPHB3 (CEK10), EPHB3 (EK10)",-,-,ENSGALG00010014340,ENSGALG00010016022,"EFNB3 (EPLG8, LERK-8)","EPHB3 (ETK2, Hek2, Tyro6)",cell membrane,cell membrane
CDB15:0000529,EFNB1 EPHA10,EFNB1,EPHA10,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHA10-based-on-Pubmed-ID-22568954,%208755474-in-chicken",EFNB1,EPHA10,-,-,ENSGALG00010014340,ENSGALG00010013302,"EFNB3 (EPLG8, LERK-8)","EPHB4 (HTK, Tyro11)",cell membrane,cell membrane
CDB15:0000530,EFNB1 EPHB6,EFNB1,EPHB6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EFNB1%20EPHB6-based-on-Pubmed-ID-22568954-in-chicken,EFNB1,"EPHB6 (EPHB5), EPHB6 (CEK9)",-,-,ENSGALG00010014340,ENSGALG00010023182,"EFNB3 (EPLG8, LERK-8)",EPHB6 (HEP),cell membrane,cell membrane
CDB15:0000531,EGF EGFR,EGF,EGFR,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EGF%20EGFR-based-on-Pubmed-ID-10348342,%2010788520,%2011228164,%2012093292,%2012297050,%2012620237,%2015620700,%2016274239,%206289330,%209837959-in-chicken",EGF,EGFR (c-erbB),-,-,ENSGALG00010003806,ENSGALG00010007381,EGF,"EGFR (ERBB, ERBB1, ERRP)",secreted,cell membrane
CDB15:0000532,EGF ERBB2,EGF,ERBB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EGF%20ERBB2-based-on-Pubmed-ID-12093292-in-chicken,EGF,ERBB2,-,-,ENSGALG00010003806,ENSGALG00010024479,EGF,"ERBB2 (NGL, NEU, HER-2, CD340, HER2, c-ERB2, c-ERB-2, MLN-19, p185(erbB2))",secreted,cell membrane
CDB15:0000533,EGF ERBB3,EGF,ERBB3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EGF%20ERBB3-based-on-Pubmed-ID-12093292-in-chicken,EGF,ERBB3,-,-,ENSGALG00010003806,ENSGALG00010024829,EGF,"ERBB3 (LCCS2, HER3)",secreted,cell membrane
CDB15:0000534,EGF ERBB4,EGF,ERBB4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EGF%20ERBB4-based-on-Pubmed-ID-9305636-in-chicken,EGF,ERBB4,-,-,ENSGALG00010003806,ENSGALG00010011625,EGF,"ERBB4 (ALS19, HER4)",secreted,cell membrane
CDB15:0000535,EPGN EGFR,EPGN,EGFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EPGN%20EGFR-based-on-Pubmed-ID-28988771-in-chicken,EPGN,EGFR (c-erbB),-,-,ENSGALG00010003315,ENSGALG00010007381,"EPGN (EPG, PRO9904, ALGV3072)","EGFR (ERBB, ERBB1, ERRP)",secreted,cell membrane
CDB15:0000537,EREG EGFR,EREG,EGFR,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EREG%20EGFR-based-on-Pubmed-ID-9419975-in-chicken,EREG (proepiregulin),EGFR (c-erbB),-,-,ENSGALG00010003322,ENSGALG00010007381,EREG (ER),"EGFR (ERBB, ERBB1, ERRP)","secreted, cell membrane",cell membrane
CDB15:0000538,EREG ERBB4,EREG,ERBB4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-EREG%20ERBB4-based-on-Pubmed-ID-9419975-in-chicken,EREG (proepiregulin),ERBB4,-,-,ENSGALG00010003322,ENSGALG00010011625,EREG (ER),"ERBB4 (ALS19, HER4)","secreted, cell membrane",cell membrane
CDB15:0000539,F10 ITGAD,F10,ITGAD,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F10%20ITGAD-based-on-Pubmed-ID-2835359-in-chicken,F10 (FX),ITGAD,-,-,ENSGALG00010014766,ENSGALG00010017188,F10,"ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
CDB15:0000540,F10 ITGB2,F10,ITGB2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F10%20ITGB2-based-on-Pubmed-ID-2835359-in-chicken,F10 (FX),ITGB2 (CD18),-,-,ENSGALG00010014766,ENSGALG00010014976,F10,"ITGB2 (CD18, MFI7, LFA-1, MAC-1)",secreted,cell membrane
CDB15:0000541,F13A1 ITGA4,F13A1,ITGA4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F13A1%20ITGA4-based-on-Pubmed-ID-10816592-in-chicken,F13A1,ITGA4,-,-,ENSGALG00010010923,ENSGALG00010026062,F13A1 (F13A),"ITGA4 (CD49D, CD49d)",secreted,cell membrane
CDB15:0000542,F13A1 ITGA9,F13A1,ITGA9,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F13A1%20ITGA9-based-on-Pubmed-ID-10816592-in-chicken,F13A1,ITGA9,-,-,ENSGALG00010010923,ENSGALG00010017647,F13A1 (F13A),"ITGA9 (RLC, ITGA4L, ALPHA-RLC)",secreted,cell membrane
CDB15:0000543,F13A1 ITGB1,F13A1,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F13A1%20ITGB1-based-on-Pubmed-ID-10816592-in-chicken,F13A1,ITGB1,-,-,ENSGALG00010010923,ENSGALG00010005632,F13A1 (F13A),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000544,F2 F2RL1,F2,F2RL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F2%20F2RL1-based-on-Pubmed-ID-10978167-in-chicken,F2 (prothrombin),F2RL1,-,-,ENSGALG00010022987,ENSGALG00010010599,F2,"F2R (TR, CF2R, PAR1, PAR-1)",secreted,cell membrane
CDB15:0000545,F2 F2RL1,F2,F2RL1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F2%20F2RL1-based-on-Pubmed-ID-10978167-in-chicken,F2 (prothrombin),F2RL1,-,-,ENSGALG00010022987,ENSGALG00010010599,F2,"F2RL1 (GPR11, PAR2)",secreted,cell membrane
CDB15:0000546,F2 F2RL2,F2,F2RL2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F2%20F2RL2-based-on-Pubmed-ID-12732212-in-chicken,F2 (prothrombin),F2RL2,-,-,ENSGALG00010022987,ENSGALG00010010783,F2,F2RL2 (PAR3),secreted,cell membrane
CDB15:0000547,F2 F2RL3,F2,F2RL3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F2%20F2RL3-based-on-Pubmed-ID-12732212-in-chicken,F2 (prothrombin),F2RL3,-,-,ENSGALG00010022987,ENSGALG00010027279,F2,F2RL3 (PAR4),secreted,cell membrane
CDB15:0000548,F2 LRRC26,F2,LRRC26,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F2%20LRRC26-based-on-Pubmed-ID-11024046,%202933256-in-chicken",F2 (prothrombin),LRRC26,-,-,ENSGALG00010022987,ENSGALG00010028520,F2,"GP1BA (GP1B, CD42b, GPIbalpha)",secreted,cell membrane
CDB15:0000549,F7 F3,F7,F3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F7%20F3-based-on-Pubmed-ID-9925787-in-chicken,F7,F3,-,-,ENSGALG00010014789,ENSGALG00010021018,F7,"F3 (CD142, TF)",secreted,cell membrane
CDB15:0000552,F8 LRP1,F8,LRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F8%20LRP1-based-on-Pubmed-ID-12522143-in-chicken,F8,"LRP1 (A2MR), LRP1 (LRP-1)",-,-,ENSGALG00010015655,ENSGALG00010025368,"F8 (F8C, FVIII, DXS1253E, HEMA)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0000553,F9 LRP1,F9,LRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F9%20LRP1-based-on-Pubmed-ID-12522212-in-chicken,F9,"LRP1 (A2MR), LRP1 (LRP-1)",-,-,ENSGALG00010017445,ENSGALG00010025368,F9 (FIX),"LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0000554,FASLG FAS,FASLG,FAS,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FASLG%20FAS-based-on-Pubmed-ID-12887920,%209126929,%209228058-in-chicken",FASLG (TNFSF6),FAS,-,-,ENSGALG00010013583,ENSGALG00010022081,"FASLG (APT1LG1, TNFSF6, FasL, CD178)","FAS (FAS1, APT1, TNFRSF6, CD95, APO-1)","secreted, cell membrane",cell membrane
CDB15:0000555,FAT4 DCHS1,FAT4,DCHS1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FAT4%20DCHS1-based-on-Pubmed-ID-21303848,%2024056717,%2028826487-in-chicken",FAT4,DCHS1,-,-,ENSGALG00010005029,ENSGALG00010001704,"FAT4 (CDHF14, FAT-J, CDHR11)","DCHS1 (CDH25, PCDH16, FIB1, KIAA1773, FLJ11790, CDHR6)",cell membrane,cell membrane
CDB15:0000556,FBLN1 ITGB1,FBLN1,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBLN1%20ITGB1-based-on-Pubmed-ID-2527614-in-chicken,"FBLN1 (fibulin-1), FBLN1 (fibulin-1c)",ITGB1,-,-,ENSGALG00010012285,ENSGALG00010005632,FBLN1 (FBLN),"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000557,FBLN2 ITGB3,FBLN2,ITGB3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBLN2%20ITGB3-based-on-Pubmed-ID-10848816,%207543056-in-chicken",FBLN2,ITGB3 (integrin),-,-,ENSGALG00010027649,ENSGALG00010022837,FBLN2,"ITGB3 (GP3A, CD61, GPIIIa)","secreted, cell membrane",cell membrane
CDB15:0000558,FBN1 ITGA5,FBN1,ITGA5,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBN1%20ITGA5-based-on-Pubmed-ID-12807887,%2020686071-in-chicken",FBN1,ITGA5,-,-,ENSGALG00010018446,ENSGALG00010022462,"FBN1 (FBN, MFS1, WMS, MASS, OCTD, SGS)","ITGA5 (FNRA, CD49e)",secreted,cell membrane
CDB15:0000559,FBN1 ITGAV,FBN1,ITGAV,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBN1%20ITGAV-based-on-Pubmed-ID-12807887,%2017158881,%2020686071-in-chicken",FBN1,ITGAV,-,-,ENSGALG00010018446,ENSGALG00010013386,"FBN1 (FBN, MFS1, WMS, MASS, OCTD, SGS)","ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB15:0000560,FBN1 ITGB1,FBN1,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBN1%20ITGB1-based-on-Pubmed-ID-20686071-in-chicken,FBN1,ITGB1,-,-,ENSGALG00010018446,ENSGALG00010005632,"FBN1 (FBN, MFS1, WMS, MASS, OCTD, SGS)","ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000561,FBN1 ITGB3,FBN1,ITGB3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBN1%20ITGB3-based-on-Pubmed-ID-12807887,%2017158881,%2020686071-in-chicken",FBN1,ITGB3 (integrin),-,-,ENSGALG00010018446,ENSGALG00010022837,"FBN1 (FBN, MFS1, WMS, MASS, OCTD, SGS)","ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
CDB15:0000562,FBN1 ITGB6,FBN1,ITGB6,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FBN1%20ITGB6-based-on-Pubmed-ID-17158881-in-chicken,FBN1,ITGB6,-,-,ENSGALG00010018446,ENSGALG00010021106,"FBN1 (FBN, MFS1, WMS, MASS, OCTD, SGS)",ITGB6,secreted,cell membrane
CDB15:0000563,FCN2 LRP1,FCN2,LRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FCN2%20LRP1-based-on-Pubmed-ID-21054788-in-chicken,FCN2,"LRP1 (A2MR), LRP1 (LRP-1)",-,-,ENSGALG00010028033,ENSGALG00010025368,"FCN2 (P35, FCNL, EBP-37, ficolin-2)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0000564,FGA ITGA2B,FGA,ITGA2B,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGA2B-based-on-Pubmed-ID-15031111,%2023551977-in-chicken",FGA (alpha-fibrinogen),ITGA2B,-,-,ENSGALG00010014972,ENSGALG00010026006,FGA,"ITGA2B (GP2B, CD41B, CD41, PPP1R93, GPIIb)",secreted,cell membrane
CDB15:0000565,FGA ITGA5,FGA,ITGA5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGA5-based-on-Pubmed-ID-11011154-in-chicken,FGA (alpha-fibrinogen),ITGA5,-,-,ENSGALG00010014972,ENSGALG00010022462,FGA,"ITGA5 (FNRA, CD49e)",secreted,cell membrane
CDB15:0000566,FGA ITGAD,FGA,ITGAD,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGAD-based-on-Pubmed-ID-11588042-in-chicken,FGA (alpha-fibrinogen),ITGAD,-,-,ENSGALG00010014972,ENSGALG00010017188,FGA,"ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
CDB15:0000567,FGA ITGAV,FGA,ITGAV,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGAV-based-on-Pubmed-ID-15031111-in-chicken,FGA (alpha-fibrinogen),ITGAV,-,-,ENSGALG00010014972,ENSGALG00010013386,FGA,"ITGAV (VNRA, MSK8, VTNR, CD51)",secreted,cell membrane
CDB15:0000568,FGA ITGAD,FGA,ITGAD,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGAD-based-on-Pubmed-ID-11588042,%201671533-in-chicken",FGA (alpha-fibrinogen),ITGAD,-,-,ENSGALG00010014972,ENSGALG00010017188,FGA,"ITGAX (CD11C, CD11c)",secreted,cell membrane
CDB15:0000569,FGA ITGB1,FGA,ITGB1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGB1-based-on-Pubmed-ID-11011154-in-chicken,FGA (alpha-fibrinogen),ITGB1,-,-,ENSGALG00010014972,ENSGALG00010005632,FGA,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0000570,FGA ITGB2,FGA,ITGB2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGB2-based-on-Pubmed-ID-11588042,%201671533-in-chicken",FGA (alpha-fibrinogen),ITGB2 (CD18),-,-,ENSGALG00010014972,ENSGALG00010014976,FGA,"ITGB2 (CD18, MFI7, LFA-1, MAC-1)",secreted,cell membrane
CDB15:0000571,FGA ITGB3,FGA,ITGB3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-FGA%20ITGB3-based-on-Pubmed-ID-10747940,%2015031111,%2023551977-in-chicken",FGA (alpha-fibrinogen),ITGB3 (integrin),-,-,ENSGALG00010014972,ENSGALG00010022837,FGA,"ITGB3 (GP3A, CD61, GPIIIa)",secreted,cell membrane
